日期,收盘点位,市值(美元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2020/5/19,2922.94,2.56631E+13,24.3279,0.7358,27.8992,20.7391,17.1672
2020/5/18,2953.91,2.59376E+13,24.5882,0.741,27.8992,20.7385,17.1672
2020/5/15,2863.7,2.51496E+13,23.835,0.7099,27.8992,20.738,17.1672
2020/5/14,2852.5,2.50389E+13,23.6833,0.697,27.8995,20.7375,17.1667
2020/5/13,2820,2.47568E+13,23.4114,0.6702,27.8995,20.736,17.1667
2020/5/12,2870.12,2.51539E+13,23.776,0.7047,27.8995,20.7344,17.1667
2020/5/11,2930.32,2.56914E+13,24.3454,0.7361,27.8995,20.7332,17.1667
2020/5/8,2929.8,2.568E+13,24.3156,0.7354,27.8995,20.732,17.1667
2020/5/7,2881.19,2.52595E+13,23.82,0.7084,27.9001,20.7318,17.1641
2020/5/6,2848.42,2.49736E+13,22.9886,0.6315,27.9001,20.7317,17.1641
2020/5/5,2868.44,2.51194E+13,22.8854,0.6237,27.9001,20.7302,17.1641
2020/5/4,2842.74,2.48967E+13,22.3891,0.5991,27.9001,20.7288,17.1641
2020/5/1,2830.71,2.48028E+13,20.7684,0.5044,27.9001,20.7268,17.1641
2020/4/30,2912.43,2.55331E+13,20.9545,0.5215,27.9062,20.7248,17.1627
2020/4/29,2939.51,2.57655E+13,21.1308,0.5367,27.9062,20.7238,17.1627
2020/4/28,2863.39,2.5117E+13,20.529,0.4847,27.9062,20.7228,17.1627
2020/4/27,2878.48,2.52541E+13,20.5864,0.4891,27.9062,20.7238,17.1627
2020/4/24,2836.74,2.49009E+13,20.251,0.4657,27.9062,20.7248,17.1627
2020/4/23,2797.8,2.45675E+13,19.8108,0.4253,27.9299,20.7268,17.1621
2020/4/22,2799.31,2.45825E+13,19.8139,0.4254,27.9299,20.7288,17.1621
2020/4/21,2736.56,2.40351E+13,19.2221,0.401,27.9299,20.7302,17.1621
2020/4/20,2823.16,2.479E+13,19.8266,0.4263,27.9299,20.7317,17.1621
2020/4/17,2874.56,2.52379E+13,20.1877,0.4578,27.9299,20.7318,17.1621
2020/4/16,2799.55,2.45926E+13,19.6726,0.4177,27.9556,20.732,17.16
2020/4/15,2783.36,2.44454E+13,19.5548,0.4117,27.9556,20.7332,17.16
2020/4/14,2846.06,2.49861E+13,19.9873,0.4386,27.9556,20.7344,17.16
2020/4/13,2761.63,2.42428E+13,19.3927,0.4067,27.9556,20.736,17.16
2020/4/9,2789.82,2.44774E+13,19.5804,0.4129,27.9556,20.7375,17.16
2020/4/8,2749.98,2.41344E+13,19.306,0.4047,27.9557,20.738,17.1598
2020/4/7,2659.41,2.33514E+13,18.6796,0.3628,27.9557,20.7385,17.1598
2020/4/6,2663.68,2.3388E+13,18.7075,0.3662,27.9557,20.7391,17.1598
2020/4/3,2488.65,2.18589E+13,17.4749,0.2367,27.9557,20.7397,17.1598
2020/4/2,2526.9,2.22237E+13,17.7507,0.2645,27.9557,20.7401,17.1598
2020/4/1,2470.5,2.17369E+13,17.359,0.2217,27.9616,20.7405,17.1558
2020/3/31,2584.59,2.27313E+13,18.1504,0.3076,27.9616,20.742,17.1558
2020/3/30,2626.65,2.31034E+13,18.4441,0.3399,27.9616,20.7436,17.1558
2020/3/27,2541.47,2.23603E+13,17.8348,0.2731,27.9616,20.7439,17.1558
2020/3/26,2630.07,2.31397E+13,18.4591,0.3406,27.9616,20.7443,17.1558
2020/3/25,2475.56,2.17964E+13,17.3707,0.2231,27.97,20.7472,17.1558
2020/3/24,2447.33,2.15608E+13,17.1886,0.2031,27.97,20.7501,17.1558
2020/3/23,2237.4,1.97321E+13,15.7355,0.0879,27.97,20.7502,17.1558
2020/3/20,2304.92,2.03175E+13,16.2197,0.1147,27.97,20.7504,17.1558
2020/3/19,2409.39,2.12324E+13,16.9884,0.18,27.97,20.7517,17.1598
2020/3/18,2398.1,2.1128E+13,16.9079,0.1732,27.9714,20.753,17.1598
2020/3/17,2529.19,2.22546E+13,17.8095,0.2692,27.9714,20.7539,17.16
2020/3/16,2386.13,2.09947E+13,16.7816,0.1612,27.9714,20.7548,17.16
2020/3/13,2711.02,2.38281E+13,19.0464,0.3942,27.9714,20.7555,17.1621
2020/3/12,2480.64,2.18036E+13,17.4235,0.2292,27.9714,20.7562,17.1621
2020/3/11,2741.38,2.41001E+13,19.2593,0.4004,27.979,20.7567,17.16
2020/3/10,2882.23,2.53373E+13,20.2486,0.4624,27.979,20.7573,17.16
2020/3/9,2746.56,2.41485E+13,19.2973,0.4018,27.979,20.7574,17.16
2020/3/6,2972.37,2.60943E+13,20.8756,0.5104,27.979,20.7574,17.16
2020/3/5,3023.94,2.65389E+13,21.2311,0.5393,27.979,20.7574,17.16
2020/3/4,3130.12,2.74712E+13,21.9429,0.5759,27.9831,20.7573,17.1598
2020/3/3,3003.37,2.63659E+13,21.0814,0.5299,27.9831,20.7567,17.1598
2020/3/2,3090.23,2.71034E+13,21.6713,0.5606,27.9831,20.7562,17.1598
2020/2/28,2954.22,2.59399E+13,20.7548,0.4999,27.9831,20.7555,17.1598
2020/2/27,2978.76,2.61499E+13,20.9044,0.5138,27.9831,20.7562,17.1598
2020/2/26,3116.39,2.7364E+13,21.9665,0.5775,27.9865,20.7546,17.1558
2020/2/25,3128.21,2.74776E+13,22.0751,0.5839,27.9865,20.753,17.1558
2020/2/24,3225.89,2.83422E+13,22.9099,0.6217,27.9865,20.7517,17.1558
2020/2/21,3337.75,2.92895E+13,24.7816,0.7419,27.9865,20.7504,17.1558
2020/2/20,3373.23,2.96187E+13,25.0955,0.7494,27.9865,20.7502,17.1558
2020/2/19,3386.15,2.97352E+13,25.1178,0.7495,27.9888,20.7501,17.1558
2020/2/18,3370.29,2.96087E+13,24.9403,0.7461,27.9888,20.7472,17.1558
2020/2/14,3380.16,2.96759E+13,25.1482,0.7504,27.9888,20.7443,17.1558
2020/2/13,3373.94,2.96187E+13,25.3612,0.7543,27.9888,20.7439,17.1558
2020/2/12,3379.45,2.96687E+13,25.24,0.7521,27.9888,20.7436,17.1558
2020/2/11,3357.75,2.94713E+13,25.0746,0.7493,27.9898,20.742,17.1557
2020/2/10,3352.09,2.94076E+13,24.9811,0.7476,27.9898,20.7405,17.1557
2020/2/7,3327.71,2.91954E+13,24.8006,0.7438,27.9898,20.7401,17.1557
2020/2/6,3345.78,2.93514E+13,24.8183,0.7442,27.9898,20.7397,17.1557
2020/2/5,3334.69,2.92565E+13,24.724,0.7423,27.9898,20.7391,17.1557
2020/2/4,3297.59,2.89379E+13,24.3818,0.7359,27.9926,20.7385,17.152
2020/2/3,3248.92,2.85133E+13,24.0806,0.7262,27.9926,20.738,17.152
2020/1/31,3225.52,2.83164E+13,23.9146,0.7166,27.9926,20.7375,17.152
2020/1/30,3283.66,2.88191E+13,24.2576,0.7338,27.9926,20.736,17.152
2020/1/29,3273.4,2.87303E+13,24.1887,0.7314,27.9926,20.7344,17.152
2020/1/28,3276.24,2.87769E+13,24.2382,0.7333,27.9989,20.7332,17.1512
2020/1/27,3243.63,2.84917E+13,23.9951,0.7231,27.9989,20.732,17.1512
2020/1/24,3295.47,2.89481E+13,24.3767,0.7356,27.9989,20.7318,17.1512
2020/1/23,3325.54,2.92165E+13,24.6374,0.7405,27.9989,20.7317,17.1512
2020/1/22,3321.75,2.91875E+13,24.6071,0.7402,27.9989,20.7302,17.1512
2020/1/21,3320.79,2.91786E+13,24.5956,0.74,28.0014,20.7288,17.1492
2020/1/17,3329.62,2.92582E+13,24.666,0.7409,28.0014,20.7268,17.1492
2020/1/16,3316.81,2.91475E+13,24.5746,0.7397,28.0014,20.7248,17.1492
2020/1/15,3289.29,2.89062E+13,24.3713,0.7361,28.0014,20.7238,17.1492
2020/1/14,3283.15,2.88513E+13,24.325,0.7356,28.0014,20.7228,17.1492
2020/1/13,3288.13,2.88974E+13,24.3633,0.736,28.0077,20.7214,17.1485
2020/1/10,3265.35,2.86958E+13,24.1933,0.7329,28.0077,20.72,17.1485
2020/1/9,3274.7,2.87698E+13,24.2693,0.7355,28.0077,20.7199,17.1485
2020/1/8,3253.05,2.85774E+13,24.1069,0.7292,28.0077,20.7198,17.1485
2020/1/7,3237.18,2.84409E+13,23.9919,0.7248,28.0077,20.7191,17.1485
2020/1/6,3246.28,2.85221E+13,24.0604,0.7275,28.0095,20.7185,17.1478
2020/1/3,3234.85,2.84174E+13,23.9721,0.7243,28.0095,20.7172,17.1478
2020/1/2,3257.85,2.8619E+13,24.1424,0.7316,28.0095,20.716,17.1478
2019/12/31,3230.78,2.83773E+13,23.9386,0.7222,28.0095,20.7149,17.1478
2019/12/30,3221.29,2.82962E+13,23.8706,0.7154,28.0095,20.7138,17.1478
2019/12/27,3240.02,2.84607E+13,24.0093,0.7257,28.0171,20.7132,17.1472
2019/12/26,3239.91,2.84622E+13,24.0106,0.7258,28.0171,20.7127,17.1472
2019/12/24,3223.38,2.83109E+13,23.8831,0.7168,28.0171,20.7125,17.1472
2019/12/23,3224.01,2.83176E+13,23.8888,0.7172,28.0171,20.7123,17.1472
2019/12/20,3221.22,2.82631E+13,23.8607,0.7149,28.0171,20.7114,17.1472
2019/12/19,3205.37,2.8127E+13,23.6824,0.6999,28.0447,20.7104,17.1451
2019/12/18,3191.14,2.80004E+13,23.5744,0.6889,28.0447,20.7101,17.1451
2019/12/17,3192.52,2.80117E+13,23.5955,0.6914,28.0447,20.7098,17.1451
2019/12/16,3191.45,2.80015E+13,23.5864,0.6906,28.0447,20.7081,17.1451
2019/12/13,3168.8,2.78053E+13,23.4217,0.6746,28.0447,20.7065,17.1451
2019/12/12,3168.57,2.7809E+13,23.4455,0.6779,28.0527,20.7024,17.1364
2019/12/11,3141.63,2.75794E+13,23.2314,0.6551,28.0527,20.6983,17.1364
2019/12/10,3132.52,2.74984E+13,23.1644,0.6477,28.0527,20.6971,17.1364
2019/12/9,3135.96,2.75262E+13,23.1852,0.6494,28.0527,20.6959,17.1364
2019/12/6,3145.91,2.76334E+13,23.2383,0.6561,28.0527,20.6943,17.1364
2019/12/5,3117.43,2.7385E+13,23.0233,0.6379,28.0547,20.6927,17.1362
2019/12/4,3112.76,2.73431E+13,22.9751,0.6338,28.0547,20.6914,17.1362
2019/12/3,3093.2,2.71752E+13,22.8717,0.6263,28.0547,20.6902,17.1362
2019/12/2,3113.87,2.73569E+13,23.0306,0.6383,28.0547,20.6899,17.1362
2019/11/29,3140.98,2.75938E+13,23.2296,0.6546,28.0547,20.6895,17.1362
2019/11/27,3153.63,2.77045E+13,23.3228,0.6641,28.0627,20.689,17.1362
2019/11/26,3140.52,2.75893E+13,23.2306,0.6548,28.0627,20.6885,17.1362
2019/11/25,3133.64,2.75286E+13,23.1769,0.6488,28.0627,20.6884,17.1362
2019/11/22,3110.29,2.73237E+13,23.0099,0.6371,28.0627,20.6883,17.1362
2019/11/21,3103.54,2.72638E+13,22.9597,0.6328,28.0627,20.6862,17.1362
2019/11/20,3108.46,2.73339E+13,22.9034,0.6287,28.0807,20.6841,17.1361
2019/11/19,3120.18,2.74387E+13,22.9664,0.6337,28.0807,20.6808,17.1361
2019/11/18,3122.03,2.74542E+13,22.9662,0.6336,28.0807,20.6775,17.1361
2019/11/15,3120.46,2.74391E+13,22.9561,0.6327,28.0807,20.6768,17.1361
2019/11/14,3096.63,2.7237E+13,22.7872,0.6232,28.0807,20.6761,17.1361
2019/11/13,3094.04,2.72174E+13,22.7386,0.6214,28.1144,20.6754,17.1338
2019/11/12,3091.84,2.71991E+13,22.7227,0.6203,28.1144,20.6747,17.1338
2019/11/11,3087.01,2.71591E+13,22.5998,0.6142,28.1144,20.672,17.1338
2019/11/8,3093.08,2.72134E+13,22.6454,0.6153,28.1144,20.6692,17.1338
2019/11/7,3085.18,2.71511E+13,22.5948,0.6141,28.1144,20.6678,17.1338
2019/11/6,3076.78,2.70549E+13,22.4433,0.6054,28.1176,20.6663,17.1319
2019/11/5,3074.62,2.70466E+13,22.3149,0.6023,28.1176,20.6661,17.1319
2019/11/4,3078.27,2.70789E+13,22.2914,0.6016,28.1176,20.6658,17.1319
2019/11/1,3066.91,2.69846E+13,22.2779,0.6011,28.1176,20.6653,17.1319
2019/10/31,3037.56,2.67328E+13,22.0824,0.5936,28.1176,20.6647,17.1319
2019/10/30,3046.77,2.68131E+13,22.081,0.5933,28.1228,20.6627,17.1275
2019/10/29,3036.89,2.67289E+13,22.2364,0.6005,28.1228,20.6607,17.1275
2019/10/28,3039.42,2.67674E+13,22.2303,0.6004,28.1228,20.6603,17.1275
2019/10/25,3022.55,2.66304E+13,22.0391,0.5915,28.1228,20.6599,17.1275
2019/10/24,3010.29,2.65332E+13,21.9103,0.5828,28.1228,20.6586,17.1275
2019/10/23,3004.52,2.6483E+13,21.8761,0.5809,28.1238,20.6574,17.1268
2019/10/22,2995.99,2.64088E+13,21.6158,0.5664,28.1238,20.6548,17.1268
2019/10/21,3006.72,2.65095E+13,21.7074,0.5727,28.1238,20.6523,17.1268
2019/10/18,2986.2,2.63275E+13,21.5582,0.564,28.1238,20.6522,17.1268
2019/10/17,2997.95,2.64335E+13,21.6512,0.5679,28.1238,20.6521,17.1268
2019/10/16,2989.69,2.6361E+13,21.5123,0.5626,28.1456,20.6487,17.1186
2019/10/15,2995.68,2.64102E+13,21.5572,0.5639,28.1456,20.6454,17.1186
2019/10/14,2966.15,2.61523E+13,21.3466,0.5546,28.1456,20.6423,17.1186
2019/10/11,2970.27,2.6189E+13,21.3764,0.5561,28.1456,20.6393,17.1186
2019/10/10,2938.13,2.59041E+13,21.1478,0.5439,28.1456,20.6388,17.1186
2019/10/9,2919.4,2.57403E+13,21.0169,0.534,28.1841,20.6383,17.1167
2019/10/8,2893.06,2.55075E+13,20.8266,0.5162,28.1841,20.6343,17.1167
2019/10/7,2938.79,2.59061E+13,21.1531,0.5441,28.1841,20.6302,17.1167
2019/10/4,2952.01,2.60233E+13,21.249,0.5494,28.1841,20.6289,17.1167
2019/10/3,2910.63,2.56599E+13,20.9565,0.5288,28.1841,20.6276,17.1167
2019/10/2,2887.61,2.54179E+13,20.7987,0.5148,28.1891,20.6243,17.116
2019/10/1,2940.25,2.58818E+13,21.1784,0.5447,28.1891,20.621,17.116
2019/9/30,2976.74,2.62018E+13,21.4402,0.5577,28.1891,20.6208,17.116
2019/9/27,2961.79,2.60697E+13,21.3329,0.5534,28.1891,20.6207,17.116
2019/9/26,2977.62,2.62071E+13,21.4455,0.5577,28.1891,20.6205,17.116
2019/9/25,2984.87,2.62681E+13,21.4976,0.5607,28.1905,20.6203,17.1155
2019/9/24,2966.6,2.61042E+13,21.3634,0.5551,28.1905,20.6201,17.1155
2019/9/23,2991.78,2.6327E+13,21.5454,0.5621,28.1905,20.6199,17.1155
2019/9/20,2992.07,2.63298E+13,21.5477,0.5622,28.1905,20.6192,17.1155
2019/9/19,3006.79,2.64602E+13,21.6544,0.5668,28.1905,20.6185,17.1155
2019/9/18,3006.73,2.64592E+13,21.6536,0.5665,28.1966,20.6166,17.1147
2019/9/17,3005.7,2.64489E+13,21.6475,0.566,28.1966,20.6148,17.1147
2019/9/16,2997.96,2.63874E+13,21.5966,0.5639,28.1966,20.614,17.1147
2019/9/13,3007.39,2.64764E+13,21.6691,0.5678,28.1966,20.6132,17.1147
2019/9/12,3009.57,2.64973E+13,21.6755,0.5681,28.1966,20.6132,17.1147
2019/9/11,3000.93,2.64207E+13,21.6132,0.5652,28.2019,20.6132,17.1143
2019/9/10,2979.39,2.62323E+13,21.4593,0.5601,28.2019,20.6127,17.1143
2019/9/9,2978.43,2.62272E+13,21.455,0.5598,28.2019,20.6123,17.1143
2019/9/6,2978.71,2.62247E+13,21.4532,0.5595,28.2019,20.6113,17.1143
2019/9/5,2976,2.62046E+13,21.5155,0.5622,28.2019,20.6104,17.1143
2019/9/4,2937.78,2.58695E+13,21.2123,0.5502,28.2121,20.6103,17.1141
2019/9/3,2906.27,2.55915E+13,20.9857,0.533,28.2121,20.6102,17.1141
2019/8/30,2926.46,2.5764E+13,21.1239,0.5452,28.2121,20.6045,17.1141
2019/8/29,2924.58,2.57498E+13,21.0986,0.5441,28.2121,20.5988,17.1141
2019/8/28,2887.94,2.54284E+13,20.8403,0.5197,28.2121,20.5978,17.1141
2019/8/27,2869.16,2.52634E+13,20.6607,0.5045,28.2129,20.5967,17.1138
2019/8/26,2878.38,2.5344E+13,20.7104,0.508,28.2129,20.5962,17.1138
2019/8/23,2847.11,2.50661E+13,20.4844,0.4919,28.2129,20.5957,17.1138
2019/8/22,2922.95,2.57168E+13,21.0129,0.5355,28.2129,20.5962,17.1138
2019/8/21,2924.43,2.57075E+13,20.9948,0.534,28.2129,20.5957,17.1138
2019/8/20,2900.51,2.54992E+13,20.8268,0.5189,28.2133,20.5957,17.1122
2019/8/19,2923.65,2.57073E+13,21.0119,0.5353,28.2133,20.5956,17.1122
2019/8/16,2888.68,2.53983E+13,20.7562,0.5129,28.2133,20.5952,17.1122
2019/8/15,2847.6,2.50428E+13,20.4644,0.4907,28.2133,20.5948,17.1122
2019/8/14,2840.6,2.49712E+13,20.4048,0.4859,28.2133,20.5952,17.1122
2019/8/13,2926.32,2.57227E+13,21.019,0.5355,28.2137,20.5956,17.1102
2019/8/12,2883.09,2.53458E+13,20.7138,0.5088,28.2137,20.5952,17.1102
2019/8/9,2918.65,2.56568E+13,20.967,0.5312,28.2137,20.5948,17.1102
2019/8/8,2938.09,2.58341E+13,21.0942,0.5419,28.2137,20.5942,17.1102
2019/8/7,2883.98,2.53803E+13,20.7385,0.5114,28.2137,20.5935,17.1102
2019/8/6,2881.77,2.53648E+13,20.8211,0.5184,28.2468,20.5926,17.1099
2019/8/5,2844.74,2.50107E+13,20.392,0.4852,28.2468,20.5916,17.1099
2019/8/2,2932.05,2.57832E+13,21.0144,0.5348,28.2468,20.5926,17.1099
2019/8/1,2953.56,2.59839E+13,21.2625,0.5496,28.2468,20.5916,17.1099
2019/7/31,2980.38,2.62371E+13,21.6204,0.5629,28.2468,20.5906,17.1099
2019/7/30,3013.18,2.65494E+13,21.8035,0.5713,28.262,20.5896,17.1067
2019/7/29,3020.97,2.66243E+13,21.8795,0.5759,28.262,20.5877,17.1067
2019/7/26,3025.86,2.66814E+13,21.9934,0.5829,28.262,20.5858,17.1067
2019/7/25,3003.67,2.64863E+13,21.9308,0.5796,28.262,20.5856,17.1067
2019/7/24,3019.56,2.66277E+13,22.0108,0.5838,28.262,20.5853,17.1067
2019/7/23,3005.47,2.65074E+13,21.8643,0.5751,28.2652,20.5839,17.1058
2019/7/22,2985.03,2.63288E+13,21.7407,0.569,28.2652,20.5825,17.1058
2019/7/19,2976.61,2.62545E+13,21.683,0.567,28.2652,20.5786,17.1058
2019/7/18,2995.11,2.64184E+13,21.8289,0.5729,28.2652,20.5747,17.1058
2019/7/17,2984.42,2.63295E+13,21.7589,0.5699,28.2652,20.5737,17.1058
2019/7/16,3004.04,2.65058E+13,21.9108,0.5776,28.276,20.5728,17.1048
2019/7/15,3014.3,2.65948E+13,21.928,0.5787,28.276,20.5726,17.1048
2019/7/12,3013.77,2.65882E+13,21.9228,0.578,28.276,20.5725,17.1048
2019/7/11,2999.91,2.64631E+13,21.8203,0.5724,28.276,20.5723,17.1048
2019/7/10,2993.07,2.64057E+13,21.7805,0.5713,28.276,20.5722,17.1048
2019/7/9,2979.63,2.62828E+13,21.6787,0.5674,28.3032,20.5702,17.0968
2019/7/8,2975.95,2.62486E+13,21.6538,0.5658,28.3032,20.5682,17.0968
2019/7/5,2990.41,2.63419E+13,21.7787,0.571,28.3032,20.5668,17.0968
2019/7/3,2995.82,2.6387E+13,21.8159,0.572,28.3032,20.5654,17.0968
2019/7/2,2973.01,2.61864E+13,21.6498,0.566,28.3032,20.5652,17.0968
2019/7/1,2964.33,2.61086E+13,21.585,0.5641,28.3229,20.565,17.0967
2019/6/28,2941.76,2.59101E+13,21.4208,0.5591,28.3229,20.5636,17.0967
2019/6/27,2924.92,2.57679E+13,21.2921,0.5535,28.3229,20.5621,17.0967
2019/6/26,2913.78,2.56679E+13,21.2077,0.5509,28.3229,20.5608,17.0967
2019/6/25,2917.38,2.56989E+13,21.182,0.548,28.3229,20.5596,17.0967
2019/6/24,2945.35,2.59454E+13,21.3852,0.5573,28.3278,20.5591,17.0915
2019/6/21,2950.46,2.59904E+13,21.4228,0.5588,28.3278,20.5586,17.0915
2019/6/20,2954.18,2.6027E+13,21.4539,0.5596,28.3278,20.5558,17.0915
2019/6/19,2926.46,2.57819E+13,21.2516,0.5521,28.3278,20.5531,17.0915
2019/6/18,2917.75,2.57054E+13,21.1885,0.5489,28.3278,20.5523,17.0915
2019/6/17,2889.67,2.54618E+13,20.9905,0.5366,28.3387,20.5515,17.0909
2019/6/14,2886.98,2.54363E+13,20.968,0.5351,28.3387,20.5488,17.0909
2019/6/13,2891.64,2.54755E+13,20.9435,0.5335,28.3387,20.5462,17.0909
2019/6/12,2879.84,2.53716E+13,20.8539,0.5249,28.3387,20.5446,17.0909
2019/6/11,2885.72,2.54242E+13,20.8973,0.5288,28.3387,20.543,17.0909
2019/6/10,2886.73,2.54252E+13,20.9037,0.5294,28.3398,20.5426,17.0886
2019/6/7,2873.34,2.53007E+13,20.8006,0.5215,28.3398,20.5422,17.0886
2019/6/6,2843.49,2.50342E+13,20.2769,0.4821,28.3398,20.5399,17.0886
2019/6/5,2826.15,2.48807E+13,20.1519,0.4689,28.3398,20.5422,17.0886
2019/6/4,2803.27,2.46786E+13,19.9967,0.4534,28.3398,20.5426,17.0886
2019/6/3,2744.45,2.41628E+13,19.5816,0.4267,28.3551,20.543,17.0873
2019/5/31,2752.06,2.42466E+13,19.6617,0.4298,28.3551,20.5446,17.0873
2019/5/30,2788.86,2.45736E+13,19.922,0.4475,28.3551,20.5462,17.0873
2019/5/29,2783.02,2.45242E+13,19.8778,0.4454,28.3551,20.5488,17.0873
2019/5/28,2802.39,2.46977E+13,20.0191,0.4551,28.3551,20.5515,17.0873
2019/5/24,2826.06,2.49E+13,20.1831,0.4714,28.3581,20.5523,17.0873
2019/5/23,2822.24,2.48667E+13,20.1432,0.4674,28.3581,20.5531,17.0873
2019/5/22,2856.27,2.51714E+13,20.3858,0.4878,28.3581,20.5558,17.0873
2019/5/21,2864.36,2.52391E+13,20.4405,0.492,28.3581,20.5586,17.0873
2019/5/20,2840.23,2.50363E+13,20.282,0.4816,28.3581,20.5591,17.0873
2019/5/17,2859.53,2.52063E+13,20.4198,0.4906,28.3666,20.5596,17.0871
2019/5/16,2876.32,2.53569E+13,20.543,0.4989,28.3666,20.5608,17.0871
2019/5/15,2850.96,2.51326E+13,20.3611,0.4856,28.3666,20.5621,17.0871
2019/5/14,2834.41,2.49813E+13,20.2443,0.4787,28.3666,20.5636,17.0871
2019/5/13,2811.87,2.47851E+13,20.0847,0.4622,28.3666,20.565,17.0871
2019/5/10,2881.4,2.53993E+13,20.5825,0.5013,28.3708,20.5652,17.0867
2019/5/9,2870.72,2.53042E+13,20.4152,0.4901,28.3708,20.565,17.0867
2019/5/8,2879.42,2.53823E+13,20.4932,0.4958,28.3708,20.5652,17.0867
2019/5/7,2884.05,2.53825E+13,20.5682,0.5002,28.3708,20.5654,17.0867
2019/5/6,2932.47,2.58106E+13,20.8417,0.5215,28.3708,20.5652,17.0867
2019/5/3,2945.64,2.59331E+13,21.332,0.5527,28.3859,20.565,17.0855
2019/5/2,2917.52,2.56838E+13,21.0969,0.5429,28.3859,20.5636,17.0855
2019/5/1,2923.73,2.57515E+13,21.2143,0.5486,28.3859,20.5621,17.0855
2019/4/30,2945.83,2.59751E+13,21.3858,0.5544,28.3859,20.5608,17.0855
2019/4/29,2943.03,2.5966E+13,21.4283,0.5558,28.3859,20.5596,17.0855
2019/4/26,2939.88,2.59341E+13,21.4136,0.5553,28.3948,20.5591,17.0849
2019/4/25,2926.17,2.58162E+13,21.3592,0.554,28.3948,20.5586,17.0849
2019/4/24,2927.25,2.58138E+13,21.3376,0.553,28.3948,20.5558,17.0849
2019/4/23,2933.68,2.58788E+13,21.4484,0.5558,28.3948,20.5531,17.0849
2019/4/22,2907.97,2.56505E+13,21.1951,0.5483,28.3948,20.5523,17.0849
2019/4/18,2905.03,2.56238E+13,21.1806,0.5466,28.4019,20.5515,17.0843
2019/4/17,2900.45,2.55862E+13,21.1491,0.5459,28.4019,20.5488,17.0843
2019/4/16,2907.06,2.56437E+13,21.2019,0.5489,28.4019,20.5462,17.0843
2019/4/15,2905.58,2.56278E+13,21.1891,0.5471,28.4019,20.5442,17.0843
2019/4/12,2907.41,2.56424E+13,21.2012,0.5487,28.4019,20.5422,17.0843
2019/4/11,2888.32,2.54767E+13,21.0642,0.5414,28.4036,20.5399,17.0842
2019/4/10,2888.21,2.54734E+13,21.0614,0.5413,28.4036,20.5376,17.0842
2019/4/9,2878.2,2.53857E+13,20.9922,0.536,28.4036,20.5369,17.0842
2019/4/8,2895.77,2.55391E+13,21.118,0.5452,28.4036,20.5363,17.0842
2019/4/5,2892.74,2.55129E+13,21.0982,0.5443,28.4036,20.5337,17.0842
2019/4/4,2879.39,2.53959E+13,20.9997,0.5368,28.4076,20.5311,17.083
2019/4/3,2873.4,2.53413E+13,20.9896,0.536,28.4076,20.5309,17.083
2019/4/2,2867.24,2.52892E+13,20.9357,0.5329,28.4076,20.5306,17.083
2019/4/1,2867.19,2.52971E+13,20.9691,0.5348,28.4076,20.5287,17.083
2019/3/29,2834.4,2.50071E+13,20.7288,0.5151,28.4076,20.5267,17.083
2019/3/28,2815.44,2.48417E+13,20.5935,0.5047,28.409,20.5251,17.0825
2019/3/27,2805.37,2.47609E+13,20.5728,0.5035,28.409,20.5235,17.0825
2019/3/26,2818.46,2.48785E+13,20.6132,0.5063,28.409,20.5216,17.0825
2019/3/25,2798.36,2.47044E+13,20.462,0.4963,28.409,20.5197,17.0825
2019/3/22,2800.71,2.47231E+13,20.4815,0.498,28.409,20.5216,17.0825
2019/3/21,2854.88,2.52041E+13,20.873,0.5261,28.4308,20.5235,17.0787
2019/3/20,2824.23,2.49333E+13,20.6199,0.5069,28.4308,20.5216,17.0787
2019/3/19,2832.57,2.49813E+13,20.6885,0.5114,28.4308,20.5197,17.0787
2019/3/18,2832.94,2.498E+13,20.6658,0.5098,28.4308,20.5158,17.0787
2019/3/15,2822.48,2.48954E+13,20.7676,0.518,28.4308,20.512,17.0787
2019/3/14,2808.48,2.47795E+13,20.5722,0.5036,28.4321,20.5115,17.0762
2019/3/13,2810.92,2.4803E+13,20.5916,0.5048,28.4321,20.511,17.0762
2019/3/12,2791.52,2.46324E+13,20.4573,0.4964,28.4321,20.5047,17.0762
2019/3/11,2783.3,2.45617E+13,20.3985,0.4927,28.4321,20.511,17.0762
2019/3/8,2743.07,2.42073E+13,20.0141,0.4599,28.4321,20.5115,17.0762
2019/3/7,2748.93,2.42588E+13,20.0743,0.4652,28.4326,20.512,17.0761
2019/3/6,2771.45,2.446E+13,20.2408,0.4825,28.4326,20.5158,17.0761
2019/3/5,2789.65,2.46212E+13,20.3729,0.4907,28.4326,20.5197,17.0761
2019/3/4,2792.81,2.46459E+13,20.3662,0.4901,28.4326,20.5216,17.0761
2019/3/1,2803.69,2.47414E+13,20.4207,0.494,28.4326,20.5235,17.0761
2019/2/28,2784.49,2.45743E+13,20.3059,0.487,28.4341,20.5251,17.0754
2019/2/27,2792.38,2.45986E+13,19.9369,0.4547,28.4341,20.5267,17.0754
2019/2/26,2793.9,2.46253E+13,19.9566,0.4569,28.4341,20.5287,17.0754
2019/2/25,2796.11,2.46639E+13,20.4256,0.494,28.4341,20.5306,17.0754
