日期,收盘点位,市值(美元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2019-12-09,3135.96,27526242988857.793,23.1852,0.6494,28.0527,20.6959,17.1364
2019-12-06,3145.91,27633424716570.324,23.2383,0.6561,28.0527,20.6943,17.1364
2019-12-05,3117.43,27385037077566.28,23.0233,0.6379,28.0547,20.6927,17.1362
2019-12-04,3112.76,27343108353805.043,22.9751,0.6338,28.0547,20.6914,17.1362
2019-12-03,3093.2,27175150485673.105,22.8717,0.6263,28.0547,20.6902,17.1362
2019-12-02,3113.87,27356893022904.66,23.0306,0.6383,28.0547,20.6899,17.1362
2019-11-29,3140.98,27593796684218.047,23.2296,0.6546,28.0547,20.6895,17.1362
2019-11-27,3153.63,27704493781098.297,23.3228,0.6641,28.0627,20.689,17.1362
2019-11-26,3140.52,27589268329129.406,23.2306,0.6548,28.0627,20.6885,17.1362
2019-11-25,3133.64,27528593110630.746,23.1769,0.6488,28.0627,20.6884,17.1362
2019-11-22,3110.29,27323717561647.63,23.0099,0.6371,28.0627,20.6883,17.1362
2019-11-21,3103.54,27263816105473.766,22.9597,0.6328,28.0627,20.6862,17.1362
2019-11-20,3108.46,27333941754401.4,22.9034,0.6287,28.0807,20.6841,17.1361
2019-11-19,3120.18,27438721926254.09,22.9664,0.6337,28.0807,20.6808,17.1361
2019-11-18,3122.03,27454186054689.58,22.9662,0.6336,28.0807,20.6775,17.1361
2019-11-15,3120.46,27439058113796.07,22.9561,0.6327,28.0807,20.6768,17.1361
2019-11-14,3096.63,27236998029364.484,22.7872,0.6232,28.0807,20.6761,17.1361
2019-11-13,3094.04,27217353211847.227,22.7386,0.6214,28.1144,20.6754,17.1338
2019-11-12,3091.84,27199093827238.06,22.7227,0.6203,28.1144,20.6747,17.1338
2019-11-11,3087.01,27159129546029.836,22.5998,0.6142,28.1144,20.672,17.1338
2019-11-08,3093.08,27213436000386.164,22.6454,0.6153,28.1144,20.6692,17.1338
2019-11-07,3085.18,27151081871104.902,22.5948,0.6141,28.1144,20.6678,17.1338
2019-11-06,3076.78,27054850813391.5,22.4433,0.6054,28.1176,20.6663,17.1319
2019-11-05,3074.62,27046635667188.477,22.3149,0.6023,28.1176,20.6661,17.1319
2019-11-04,3078.27,27078856199188.89,22.2914,0.6016,28.1176,20.6658,17.1319
2019-11-01,3066.91,26984648070730.336,22.2779,0.6011,28.1176,20.6653,17.1319
2019-10-31,3037.56,26732766189625.305,22.0824,0.5936,28.1176,20.6647,17.1319
2019-10-30,3046.77,26813136996373.363,22.081,0.5933,28.1228,20.6627,17.1275
2019-10-29,3036.89,26728871329948.71,22.2364,0.6005,28.1228,20.6607,17.1275
2019-10-28,3039.42,26767436781997.496,22.2303,0.6004,28.1228,20.6603,17.1275
2019-10-25,3022.55,26630407280037.47,22.0391,0.5915,28.1228,20.6599,17.1275
2019-10-24,3010.29,26533230876567.594,21.9103,0.5828,28.1228,20.6586,17.1275
2019-10-23,3004.52,26483030633185.91,21.8761,0.5809,28.1238,20.6574,17.1268
2019-10-22,2995.99,26408839505978.06,21.6158,0.5664,28.1238,20.6548,17.1268
2019-10-21,3006.72,26509539936739.266,21.7074,0.5727,28.1238,20.6523,17.1268
2019-10-18,2986.2,26327531004219.113,21.5582,0.564,28.1238,20.6522,17.1268
2019-10-17,2997.95,26433472132140.12,21.6512,0.5679,28.1238,20.6521,17.1268
2019-10-16,2989.69,26360985499734.76,21.5123,0.5626,28.1456,20.6487,17.1186
2019-10-15,2995.68,26410205826496.86,21.5572,0.5639,28.1456,20.6454,17.1186
2019-10-14,2966.15,26152337893194.383,21.3466,0.5546,28.1456,20.6423,17.1186
2019-10-11,2970.27,26189040115690.65,21.3764,0.5561,28.1456,20.6393,17.1186
2019-10-10,2938.13,25904059641390.285,21.1478,0.5439,28.1456,20.6388,17.1186
2019-10-09,2919.4,25740276136990.12,21.0169,0.534,28.1841,20.6383,17.1167
2019-10-08,2893.06,25507496263647.402,20.8266,0.5162,28.1841,20.6343,17.1167
2019-10-07,2938.79,25906082926259.84,21.1531,0.5441,28.1841,20.6302,17.1167
2019-10-04,2952.01,26023344166052.78,21.249,0.5494,28.1841,20.6289,17.1167
2019-10-03,2910.63,25659906119564.2,20.9565,0.5288,28.1841,20.6276,17.1167
2019-10-02,2887.61,25417899783322.645,20.7987,0.5148,28.1891,20.6243,17.116
2019-10-01,2940.25,25881810781772.703,21.1784,0.5447,28.1891,20.621,17.116
2019-09-30,2976.74,26201756872564.01,21.4402,0.5577,28.1891,20.6208,17.116
2019-09-27,2961.79,26069715732481.387,21.3329,0.5534,28.1891,20.6207,17.116
2019-09-26,2977.62,26207080264091.28,21.4455,0.5577,28.1891,20.6205,17.116
2019-09-25,2984.87,26268144826775.688,21.4976,0.5607,28.1905,20.6203,17.1155
2019-09-24,2966.6,26104238841523.082,21.3634,0.5551,28.1905,20.6201,17.1155
2019-09-23,2991.78,26326991424084.008,21.5454,0.5621,28.1905,20.6199,17.1155
2019-09-20,2992.07,26329788870392.39,21.5477,0.5622,28.1905,20.6192,17.1155
2019-09-19,3006.79,26460221606049.23,21.6544,0.5668,28.1905,20.6185,17.1155
2019-09-18,3006.73,26459241228747.52,21.6536,0.5665,28.1966,20.6166,17.1147
2019-09-17,3005.7,26448910659773.46,21.6475,0.566,28.1966,20.6148,17.1147
2019-09-16,2997.96,26387363943527.066,21.5966,0.5639,28.1966,20.614,17.1147
2019-09-13,3007.39,26476439500248.29,21.6691,0.5678,28.1966,20.6132,17.1147
2019-09-12,3009.57,26497293364707.082,21.6755,0.5681,28.1966,20.6132,17.1147
2019-09-11,3000.93,26420696965820.05,21.6132,0.5652,28.2019,20.6132,17.1143
2019-09-10,2979.39,26232274989068.492,21.4593,0.5601,28.2019,20.6127,17.1143
2019-09-09,2978.43,26227174490052.375,21.455,0.5598,28.2019,20.6123,17.1143
2019-09-06,2978.71,26224651503279.434,21.4532,0.5595,28.2019,20.6113,17.1143
2019-09-05,2976,26204571698273.83,21.5155,0.5622,28.2019,20.6104,17.1143
2019-09-04,2937.78,25869519282840.312,21.2123,0.5502,28.2121,20.6103,17.1141
2019-09-03,2906.27,25591483591015.812,20.9857,0.533,28.2121,20.6102,17.1141
2019-08-30,2926.46,25764034539187.29,21.1239,0.5452,28.2121,20.6045,17.1141
2019-08-29,2924.58,25749788804818.14,21.0986,0.5441,28.2121,20.5988,17.1141
2019-08-28,2887.94,25428403775407.22,20.8403,0.5197,28.2121,20.5978,17.1141
2019-08-27,2869.16,25263357226582.67,20.6607,0.5045,28.2129,20.5967,17.1138
2019-08-26,2878.38,25344016817123.016,20.7104,0.508,28.2129,20.5962,17.1138
2019-08-23,2847.11,25066066788896.24,20.4844,0.4919,28.2129,20.5957,17.1138
2019-08-22,2922.95,25716756274588.203,21.0129,0.5355,28.2129,20.5962,17.1138
2019-08-21,2924.43,25707461284379.895,20.9948,0.534,28.2129,20.5957,17.1138
2019-08-20,2900.51,25499184507907.668,20.8268,0.5189,28.2133,20.5957,17.1122
2019-08-19,2923.65,25707301328385.598,21.0119,0.5353,28.2133,20.5956,17.1122
2019-08-16,2888.68,25398272779313.9,20.7562,0.5129,28.2133,20.5952,17.1122
2019-08-15,2847.6,25042816830216.62,20.4644,0.4907,28.2133,20.5948,17.1122
2019-08-14,2840.6,24971157864984.004,20.4048,0.4859,28.2133,20.5952,17.1122
2019-08-13,2926.32,25722679391643.543,21.019,0.5355,28.2137,20.5956,17.1102
2019-08-12,2883.09,25345802333895.97,20.7138,0.5088,28.2137,20.5952,17.1102
2019-08-09,2918.65,25656806062217.8,20.967,0.5312,28.2137,20.5948,17.1102
2019-08-08,2938.09,25834053426466.777,21.0942,0.5419,28.2137,20.5942,17.1102
2019-08-07,2883.98,25380318561667.47,20.7385,0.5114,28.2137,20.5935,17.1102
2019-08-06,2881.77,25364824527472.867,20.8211,0.5184,28.2468,20.5926,17.1099
2019-08-05,2844.74,25010727213444.816,20.392,0.4852,28.2468,20.5916,17.1099
2019-08-02,2932.05,25783207208777.45,21.0144,0.5348,28.2468,20.5926,17.1099
2019-08-01,2953.56,25983923672139.02,21.2625,0.5496,28.2468,20.5916,17.1099
2019-07-31,2980.38,26237090309494.816,21.6204,0.5629,28.2468,20.5906,17.1099
2019-07-30,3013.18,26549357556848.227,21.8035,0.5713,28.262,20.5896,17.1067
2019-07-29,3020.97,26624255668347.94,21.8795,0.5759,28.262,20.5877,17.1067
2019-07-26,3025.86,26681385317929.3,21.9934,0.5829,28.262,20.5858,17.1067
2019-07-25,3003.67,26486329799293.348,21.9308,0.5796,28.262,20.5856,17.1067
2019-07-24,3019.56,26627743324689.22,22.0108,0.5838,28.262,20.5853,17.1067
2019-07-23,3005.47,26507407734925.094,21.8643,0.5751,28.2652,20.5839,17.1058
2019-07-22,2985.03,26328830527066.625,21.7407,0.569,28.2652,20.5825,17.1058
2019-07-19,2976.61,26254528809436.06,21.683,0.567,28.2652,20.5786,17.1058
2019-07-18,2995.11,26418434175384.297,21.8289,0.5729,28.2652,20.5747,17.1058
2019-07-17,2984.42,26329482222938.543,21.7589,0.5699,28.2652,20.5737,17.1058
2019-07-16,3004.04,26505804007350.67,21.9108,0.5776,28.276,20.5728,17.1048
2019-07-15,3014.3,26594814378393.043,21.928,0.5787,28.276,20.5726,17.1048
2019-07-12,3013.77,26588161954980.766,21.9228,0.578,28.276,20.5725,17.1048
2019-07-11,2999.91,26463057520834.35,21.8203,0.5724,28.276,20.5723,17.1048
2019-07-10,2993.07,26405725802289.53,21.7805,0.5713,28.276,20.5722,17.1048
2019-07-09,2979.63,26282804976040.816,21.6787,0.5674,28.3032,20.5702,17.0968
2019-07-08,2975.95,26248603762069.277,21.6538,0.5658,28.3032,20.5682,17.0968
2019-07-05,2990.41,26341879981112.113,21.7787,0.571,28.3032,20.5668,17.0968
2019-07-03,2995.82,26387002172960.91,21.8159,0.572,28.3032,20.5654,17.0968
2019-07-02,2973.01,26186379409290.742,21.6498,0.566,28.3032,20.5652,17.0968
2019-07-01,2964.33,26108586635261.473,21.585,0.5641,28.3229,20.565,17.0967
2019-06-28,2941.76,25910114147719.336,21.4208,0.5591,28.3229,20.5636,17.0967
2019-06-27,2924.92,25767875501885.99,21.2921,0.5535,28.3229,20.5621,17.0967
2019-06-26,2913.78,25667898683648.61,21.2077,0.5509,28.3229,20.5608,17.0967
2019-06-25,2917.38,25698875836908.09,21.182,0.548,28.3229,20.5596,17.0967
2019-06-24,2945.35,25945432922407.984,21.3852,0.5573,28.3278,20.5591,17.0915
2019-06-21,2950.46,25990415680530.414,21.4228,0.5588,28.3278,20.5586,17.0915
2019-06-20,2954.18,26027031135484.438,21.4539,0.5596,28.3278,20.5558,17.0915
2019-06-19,2926.46,25781861104651.54,21.2516,0.5521,28.3278,20.5531,17.0915
2019-06-18,2917.75,25705421319018.66,21.1885,0.5489,28.3278,20.5523,17.0915
2019-06-17,2889.67,25461811485507.312,20.9905,0.5366,28.3387,20.5515,17.0909
2019-06-14,2886.98,25436304672874.19,20.968,0.5351,28.3387,20.5488,17.0909
2019-06-13,2891.64,25475475743384.26,20.9435,0.5335,28.3387,20.5462,17.0909
2019-06-12,2879.84,25371583947450.06,20.8539,0.5249,28.3387,20.5446,17.0909
2019-06-11,2885.72,25424246203824.62,20.8973,0.5288,28.3387,20.543,17.0909
2019-06-10,2886.73,25425246631005.89,20.9037,0.5294,28.3398,20.5426,17.0886
2019-06-07,2873.34,25300718307380.016,20.8006,0.5215,28.3398,20.5422,17.0886
2019-06-06,2843.49,25034157790645.18,20.2769,0.4821,28.3398,20.5399,17.0886
2019-06-05,2826.15,24880713941344.867,20.1519,0.4689,28.3398,20.5422,17.0886
2019-06-04,2803.27,24678586403469.793,19.9967,0.4534,28.3398,20.5426,17.0886
2019-06-03,2744.45,24162844235522.62,19.5816,0.4267,28.3551,20.543,17.0873
2019-05-31,2752.06,24246645359048.297,19.6617,0.4298,28.3551,20.5446,17.0873
2019-05-30,2788.86,24573593196964.043,19.922,0.4475,28.3551,20.5462,17.0873
2019-05-29,2783.02,24524166512663.734,19.8778,0.4454,28.3551,20.5488,17.0873
2019-05-28,2802.39,24697698228219.38,20.0191,0.4551,28.3551,20.5515,17.0873
2019-05-24,2826.06,24899978418301.305,20.1831,0.4714,28.3581,20.5523,17.0873
2019-05-23,2822.24,24866742196625.098,20.1432,0.4674,28.3581,20.5531,17.0873
2019-05-22,2856.27,25171387397907.688,20.3858,0.4878,28.3581,20.5558,17.0873
2019-05-21,2864.36,25239138873652.574,20.4405,0.492,28.3581,20.5586,17.0873
2019-05-20,2840.23,25036304740805.367,20.282,0.4816,28.3581,20.5591,17.0873
2019-05-17,2859.53,25206295497223.266,20.4198,0.4906,28.3666,20.5596,17.0871
2019-05-16,2876.32,25356903696906,20.543,0.4989,28.3666,20.5608,17.0871
2019-05-15,2850.96,25132561156475.26,20.3611,0.4856,28.3666,20.5621,17.0871
2019-05-14,2834.41,24981292775462.332,20.2443,0.4787,28.3666,20.5636,17.0871
2019-05-13,2811.87,24785081257937.926,20.0847,0.4622,28.3666,20.565,17.0871
2019-05-10,2881.4,25399338815726.74,20.5825,0.5013,28.3708,20.5652,17.0867
2019-05-09,2870.72,25304195406106.625,20.4152,0.4901,28.3708,20.565,17.0867
2019-05-08,2879.42,25382283899312.74,20.4932,0.4958,28.3708,20.5652,17.0867
2019-05-07,2884.05,25382498077565.02,20.5682,0.5002,28.3708,20.5654,17.0867
2019-05-06,2932.47,25810582526115.74,20.8417,0.5215,28.3708,20.5652,17.0867
2019-05-03,2945.64,25933081074546.367,21.332,0.5527,28.3859,20.565,17.0855
2019-05-02,2917.52,25683799801178.496,21.0969,0.5429,28.3859,20.5636,17.0855
2019-05-01,2923.73,25751504281713.418,21.2143,0.5486,28.3859,20.5621,17.0855
2019-04-30,2945.83,25975083536653.863,21.3858,0.5544,28.3859,20.5608,17.0855
2019-04-29,2943.03,25966026381273.96,21.4283,0.5558,28.3859,20.5596,17.0855
2019-04-26,2939.88,25934111728835.992,21.4136,0.5553,28.3948,20.5591,17.0849
2019-04-25,2926.17,25816169405912.82,21.3592,0.554,28.3948,20.5586,17.0849
2019-04-24,2927.25,25813765870751.805,21.3376,0.553,28.3948,20.5558,17.0849
2019-04-23,2933.68,25878781880418.805,21.4484,0.5558,28.3948,20.5531,17.0849
2019-04-22,2907.97,25650476870183.785,21.1951,0.5483,28.3948,20.5523,17.0849
2019-04-18,2905.03,25623828647582.684,21.1806,0.5466,28.4019,20.5515,17.0843
2019-04-17,2900.45,25586204247479.336,21.1491,0.5459,28.4019,20.5488,17.0843
2019-04-16,2907.06,25643681777951.8,21.2019,0.5489,28.4019,20.5462,17.0843
2019-04-15,2905.58,25627773269650.44,21.1891,0.5471,28.4019,20.5442,17.0843
2019-04-12,2907.41,25642445390450.992,21.2012,0.5487,28.4019,20.5422,17.0843
2019-04-11,2888.32,25476714137391.51,21.0642,0.5414,28.4036,20.5399,17.0842
2019-04-10,2888.21,25473356244224.36,21.0614,0.5413,28.4036,20.5376,17.0842
2019-04-09,2878.2,25385714385744.8,20.9922,0.536,28.4036,20.5369,17.0842
2019-04-08,2895.77,25539104913775.125,21.118,0.5452,28.4036,20.5363,17.0842
2019-04-05,2892.74,25512877658458.41,21.0982,0.5443,28.4036,20.5337,17.0842
2019-04-04,2879.39,25395913948752.984,20.9997,0.5368,28.4076,20.5311,17.083
2019-04-03,2873.4,25341290846352.56,20.9896,0.536,28.4076,20.5309,17.083
2019-04-02,2867.24,25289157002545.457,20.9357,0.5329,28.4076,20.5306,17.083
2019-04-01,2867.19,25297096768616.082,20.9691,0.5348,28.4076,20.5287,17.083
2019-03-29,2834.4,25007149904227.965,20.7288,0.5151,28.4076,20.5267,17.083
2019-03-28,2815.44,24841660392770.492,20.5935,0.5047,28.409,20.5251,17.0825
2019-03-27,2805.37,24760877637908.742,20.5728,0.5035,28.409,20.5235,17.0825
2019-03-26,2818.46,24878504524310.547,20.6132,0.5063,28.409,20.5216,17.0825
2019-03-25,2798.36,24704428387710.6,20.462,0.4963,28.409,20.5197,17.0825
2019-03-22,2800.71,24723130911584.023,20.4815,0.498,28.409,20.5216,17.0825
2019-03-21,2854.88,25204069080583.254,20.873,0.5261,28.4308,20.5235,17.0787
2019-03-20,2824.23,24933322621156.055,20.6199,0.5069,28.4308,20.5216,17.0787
2019-03-19,2832.57,24981282489074.15,20.6885,0.5114,28.4308,20.5197,17.0787
2019-03-18,2832.94,24980026468834.383,20.6658,0.5098,28.4308,20.5158,17.0787
2019-03-15,2822.48,24895374859751.38,20.7676,0.518,28.4308,20.512,17.0787
2019-03-14,2808.48,24779529814656.164,20.5722,0.5036,28.4321,20.5115,17.0762
2019-03-13,2810.92,24802977055940.633,20.5916,0.5048,28.4321,20.511,17.0762
2019-03-12,2791.52,24632396928705.367,20.4573,0.4964,28.4321,20.5047,17.0762
2019-03-11,2783.3,24561669287146.195,20.3985,0.4927,28.4321,20.511,17.0762
2019-03-08,2743.07,24207321996500.08,20.0141,0.4599,28.4321,20.5115,17.0762
2019-03-07,2748.93,24258767950963.543,20.0743,0.4652,28.4326,20.512,17.0761
2019-03-06,2771.45,24459978617003.543,20.2408,0.4825,28.4326,20.5158,17.0761
2019-03-05,2789.65,24621207950428.8,20.3729,0.4907,28.4326,20.5197,17.0761
2019-03-04,2792.81,24645937257920.586,20.3662,0.4901,28.4326,20.5216,17.0761
2019-03-01,2803.69,24741395769044.92,20.4207,0.494,28.4326,20.5235,17.0761
2019-02-28,2784.49,24574291345231.33,20.3059,0.487,28.4341,20.5251,17.0754
2019-02-27,2792.38,24598631227209.254,19.9369,0.4547,28.4341,20.5267,17.0754
2019-02-26,2793.9,24625311769962.98,19.9566,0.4569,28.4341,20.5287,17.0754
2019-02-25,2796.11,24663917611136.383,20.4256,0.494,28.4341,20.5306,17.0754
2019-02-22,2792.67,24625926823044.715,19.4884,0.4297,28.4341,20.5309,17.0754
2019-02-21,2774.88,24497614383797.047,19.8148,0.4451,28.4614,20.5311,17.0734
2019-02-20,2784.7,24592881196161.54,19.9392,0.4548,28.4614,20.5337,17.0734
2019-02-19,2779.76,24556941306142.32,19.9497,0.4557,28.4614,20.5363,17.0734
2019-02-15,2775.6,24526791342362.19,20.2229,0.4801,28.4614,20.5369,17.0734
2019-02-14,2745.73,24267182406935.74,19.7814,0.4451,28.4614,20.5376,17.0734
2019-02-13,2753.03,24336687792317.61,19.8963,0.4523,28.5105,20.5399,17.072
2019-02-12,2744.73,24273360003080.664,20.0379,0.4617,28.5105,20.5422,17.072
2019-02-11,2709.8,23965340779509.023,19.8049,0.4454,28.5105,20.5442,17.072
2019-02-08,2707.88,23949241672929.973,19.8443,0.4471,28.5105,20.5462,17.072
2019-02-07,2706.05,23940452708080.29,19.7476,0.4435,28.5105,20.5488,17.072
2019-02-06,2731.61,24164836432595.72,19.9797,0.4575,28.521,20.5515,17.0719
2019-02-05,2737.7,24228260949358.04,20.1367,0.4701,28.521,20.5523,17.0719
2019-02-04,2724.87,24108853109331.273,20.2178,0.4788,28.521,20.5531,17.0719
2019-02-01,2706.53,23945785674074.492,20.0895,0.4666,28.521,20.5558,17.0719
2019-01-31,2704.1,23931351488728.695,20.2052,0.4773,28.521,20.5586,17.0719
2019-01-30,2681.05,23724332236361.59,19.7221,0.4419,28.5287,20.5591,17.0706
2019-01-29,2640,23365607545730.66,19.8471,0.4479,28.5287,20.5596,17.0706
2019-01-28,2643.85,23405332469427.723,19.865,0.4494,28.5287,20.5608,17.0706
2019-01-25,2664.76,23590225950600.066,20.0293,0.4606,28.5287,20.5621,17.0706
2019-01-24,2642.33,23391485726941.49,19.8647,0.4494,28.5287,20.5636,17.0706
2019-01-23,2638.7,23359784793577.008,19.8431,0.4476,28.5384,20.565,17.0692
2019-01-22,2632.9,23310489980288.555,19.8502,0.4481,28.5384,20.5652,17.0692
2019-01-18,2670.71,23647494231837.867,20.1372,0.4697,28.5384,20.5654,17.0692
2019-01-17,2635.96,23330858214884.152,19.866,0.4496,28.5384,20.5689,17.0692
2019-01-16,2616.1,23154079332245.895,19.7155,0.4419,28.5384,20.5725,17.0692
2019-01-15,2610.3,23100738478621.96,19.67,0.4389,28.5427,20.5736,17.0685
2019-01-14,2582.61,22851713091887.035,19.458,0.4315,28.5427,20.5747,17.0685
2019-01-11,2596.26,22970055213462.855,19.5588,0.4339,28.5427,20.58,17.0685
2019-01-10,2596.64,22976544266419.355,19.5643,0.4339,28.5427,20.5853,17.0685
2019-01-09,2584.96,22875606718851.79,19.4783,0.4319,28.5427,20.5856,17.0685
2019-01-08,2574.41,22784763934564.402,19.3979,0.4293,28.5512,20.5858,17.0682
2019-01-07,2549.69,22565982437804.79,19.2153,0.4238,28.5512,20.5877,17.0682
2019-01-04,2531.94,22404171013899.758,19.0776,0.4199,28.5512,20.5896,17.0682
2019-01-03,2447.89,21658147739927.113,18.4429,0.3595,28.5512,20.5922,17.0682
2019-01-02,2510.03,22208190800473.203,18.9098,0.4098,28.5512,20.5948,17.0682
2018-12-31,2506.85,22181234665921.496,18.8905,0.4078,28.5576,20.5952,17.0663
2018-12-28,2485.74,21995164413677.445,18.7321,0.3907,28.5576,20.5956,17.0663
2018-12-27,2488.83,22020295515292.52,18.7535,0.3931,28.5576,20.5957,17.0663
2018-12-26,2467.7,21834474930211.766,18.5952,0.3729,28.5576,20.5957,17.0663
2018-12-24,2351.1,20794948927546.293,17.7099,0.2755,28.5576,20.5962,17.0663
2018-12-21,2416.62,21411756522651.363,18.1797,0.3294,28.5695,20.5967,17.0661
2018-12-20,2467.42,21867616429373.508,18.5764,0.3702,28.5695,20.5978,17.0661
2018-12-19,2506.96,22219548301599.35,18.8849,0.4065,28.5695,20.5988,17.0661
2018-12-18,2546.16,22582792221567.754,19.2039,0.4223,28.5695,20.6045,17.0661
2018-12-17,2545.94,22572986744335.57,19.2275,0.4228,28.5695,20.6102,17.0661
2018-12-14,2599.95,23054018062022.31,19.6479,0.4347,28.5891,20.6103,17.063
2018-12-13,2650.54,23501977692964.67,20.0297,0.4578,28.5891,20.6104,17.063
2018-12-12,2651.07,23510831783511.566,20.049,0.4592,28.5891,20.6113,17.063
2018-12-11,2636.78,23384807450249.44,19.9208,0.4503,28.5891,20.6123,17.063
2018-12-10,2637.72,23395005660587.49,19.93,0.4514,28.5891,20.6127,17.063
2018-12-07,2633.08,23351521805230.23,19.8922,0.4496,28.5972,20.6132,17.0621
2018-12-06,2695.95,23911236268287.543,20.3712,0.4848,28.5972,20.614,17.0621
2018-12-04,2700.06,23949368118892.293,20.4004,0.4866,28.5972,20.6148,17.0621
2018-12-03,2790.37,24761996752567.715,21.0939,0.5358,28.5972,20.6166,17.0621
2018-11-30,2760.17,24547181296651.18,20.8534,0.5177,28.5972,20.6148,17.0621
2018-11-29,2737.76,24348026548056.26,20.6841,0.5043,28.6037,20.614,17.0581
2018-11-28,2743.79,24402635275885.656,20.716,0.5065,28.6037,20.6132,17.0581
2018-11-27,2682.17,23848791261553.83,20.2466,0.4784,28.6037,20.6127,17.0581
2018-11-26,2673.45,23775633031859.94,20.1884,0.4727,28.6037,20.6132,17.0581
2018-11-23,2632.56,23407679612408.605,19.877,0.449,28.6037,20.614,17.0581
2018-11-21,2649.93,23560786527786.49,20.007,0.4564,28.6041,20.6148,17.054
2018-11-20,2641.89,23485293078409.74,19.9437,0.453,28.6041,20.6166,17.054
2018-11-19,2690.73,23924485861544.24,20.357,0.484,28.6041,20.6185,17.054
2018-11-16,2736.27,24338788588342.38,20.7127,0.5058,28.6041,20.6194,17.054
2018-11-15,2730.2,24301785844380.49,20.6927,0.5046,28.6041,20.6185,17.054
2018-11-14,2701.58,24053667537194.305,20.4883,0.4921,28.6046,20.6166,17.0539
2018-11-13,2722.18,24238025333831.805,20.6454,0.5017,28.6046,20.6185,17.0539
2018-11-12,2726.22,24269893713734.78,20.7098,0.5052,28.6046,20.6166,17.0539
2018-11-09,2781.01,24760684096115.266,21.1286,0.5358,28.6046,20.6148,17.0539
2018-11-08,2806.83,24901692686925,21.1925,0.5376,28.6046,20.614,17.0539
2018-11-07,2813.89,24968426413529.02,21.3558,0.5432,28.609,20.6132,17.0533
2018-11-06,2755.45,24468136833143.88,21.0612,0.5322,28.609,20.6127,17.0533
2018-11-05,2738.31,24340652928924.008,21.0288,0.5293,28.609,20.6123,17.0533
2018-11-02,2723.06,24211621525762.91,21.3115,0.5415,28.609,20.6113,17.0533
2018-11-01,2740.37,24371299157853.46,21.5259,0.5477,28.609,20.6104,17.0533
2018-10-31,2711.74,24105581317616.105,21.3404,0.543,28.6117,20.6103,17.0505
2018-10-30,2682.63,23899786982199.715,21.4019,0.5443,28.6117,20.6102,17.0505
2018-10-29,2641.25,23537696571565.96,20.7712,0.5113,28.6117,20.6045,17.0505
2018-10-26,2658.69,23706365611817.87,20.9597,0.5262,28.6117,20.5988,17.0505
2018-10-25,2705.57,24132144093851.137,21.5076,0.5472,28.6117,20.5978,17.0505
2018-10-24,2656.1,23689724153553.67,21.1725,0.5372,28.6118,20.5967,17.0461
2018-10-23,2740.69,24452456339840.86,21.9427,0.5635,28.6118,20.5962,17.0461
2018-10-22,2755.88,24587119642387.137,22.0751,0.5715,28.6118,20.5957,17.0461
2018-10-19,2767.78,24684254456912.55,22.151,0.5748,28.6118,20.5957,17.0461
2018-10-18,2768.78,24690125624312.277,22.1863,0.5766,28.6118,20.5956,17.0461
2018-10-17,2809.21,25056336937562.3,22.5313,0.5881,28.6173,20.5952,17.0453
2018-10-16,2809.92,25060276897397.05,22.5504,0.5901,28.6173,20.5948,17.0453
2018-10-15,2750.79,24528986965709.844,22.0741,0.5719,28.6173,20.5922,17.0453
2018-10-12,2767.13,24676550564131.67,22.2461,0.579,28.6173,20.5896,17.0453
2018-10-11,2728.37,24324858323332.113,21.9291,0.5638,28.6173,20.5877,17.0453
2018-10-10,2785.68,24832603760048.89,22.4413,0.5832,28.6299,20.5858,17.0444
2018-10-09,2880.34,25682737547183.633,23.2096,0.6312,28.6299,20.5856,17.0444
2018-10-08,2884.43,25716549932391.215,23.2442,0.6356,28.6299,20.5853,17.0444
2018-10-05,2885.57,25724287112937.42,23.2512,0.6364,28.6299,20.58,17.0444
2018-10-04,2901.61,25868504134940.188,23.3856,0.6511,28.6299,20.5747,17.0444
2018-10-03,2925.51,26083019142538.76,23.5934,0.6714,28.6401,20.5736,17.0444
2018-10-02,2923.43,26066755809660.945,23.5787,0.6698,28.6401,20.5725,17.0444
2018-10-01,2924.59,26085550798488.387,23.5973,0.6717,28.6401,20.5689,17.0444
2018-09-28,2913.98,26006446955634.223,23.4856,0.6621,28.6401,20.5654,17.0444
2018-09-27,2914,26012767725674.543,23.4914,0.6624,28.6401,20.5652,17.0444
2018-09-26,2905.97,25940928965910.414,23.4311,0.6564,28.6529,20.565,17.0441
2018-09-25,2915.56,26025547551679.25,23.5128,0.6644,28.6529,20.5636,17.0441
2018-09-24,2919.37,26053720361968.586,23.5374,0.6665,28.6529,20.5621,17.0441
2018-09-21,2929.67,26146555820873.43,23.6212,0.6742,28.6529,20.5608,17.0441
2018-09-20,2930.75,26160223905137.707,23.6336,0.6757,28.6529,20.5596,17.0441
2018-09-19,2907.95,25954536457435.34,23.4478,0.659,28.6612,20.5591,17.0415
2018-09-18,2904.31,25931437611965.29,23.428,0.6568,28.6612,20.5586,17.0415
2018-09-17,2888.8,25790523858854.957,23.3005,0.6427,28.6612,20.5558,17.0415
2018-09-14,2904.98,25940014641631.1,23.4406,0.6584,28.6612,20.5531,17.0415
2018-09-13,2904.18,25933575609725.87,23.4348,0.6577,28.6612,20.5523,17.0415
