date,close,全收益收盘点位(元),市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2015/7/15,3966.759,,3.32049E+13,2.44883E+13,15.4014,0.5323,25.7123,15.0282,10.4361
2015/7/16,3997.356,,3.32896E+13,2.45514E+13,15.4409,0.5377,25.7123,15.0283,10.4361
2015/7/17,4151.496,,3.41615E+13,2.52185E+13,15.8454,0.5875,25.7123,15.0288,10.4361
2015/7/20,4160.612,,3.42977E+13,2.534E+13,15.9085,0.5937,25.6751,15.0293,10.4419
2015/7/21,4166.006,,3.42549E+13,2.53221E+13,15.888,0.5914,25.6751,15.0333,10.4419
2015/7/22,4157.16,,3.41359E+13,2.52451E+13,15.8322,0.5852,25.6751,15.0374,10.4419
2015/7/23,4250.805,,3.47635E+13,2.57041E+13,16.1232,0.6106,25.6751,15.0386,10.4419
2015/7/24,4176.279,,3.42515E+13,2.53296E+13,15.8863,0.5907,25.6751,15.0399,10.4419
2015/7/27,3818.731,,3.13357E+13,2.31595E+13,14.5336,0.4706,25.6643,15.0386,10.4422
2015/7/28,3811.093,,3.11725E+13,2.29725E+13,14.4578,0.4657,25.6643,15.0374,10.4422
2015/7/29,3930.379,,3.19358E+13,2.35715E+13,14.8091,0.4862,25.6643,15.0333,10.4422
2015/7/30,3815.412,,3.11187E+13,2.29915E+13,14.4289,0.4645,25.6643,15.0293,10.4422
2015/7/31,3816.699,,3.10093E+13,2.28796E+13,14.3779,0.4619,25.6643,15.0288,10.4422
2015/8/3,3829.235,,3.10991E+13,2.28883E+13,14.4212,0.4637,25.6633,15.0283,10.4459
2015/8/4,3948.155,,3.18951E+13,2.35139E+13,14.7903,0.4855,25.6633,15.0282,10.4459
2015/8/5,3866.9,,3.1237E+13,2.30561E+13,14.4851,0.4677,25.6633,15.0281,10.4459
2015/8/6,3831.852,,3.09415E+13,2.28336E+13,14.3266,0.4572,25.6633,15.0266,10.4459
2015/8/7,3906.945,,3.14797E+13,2.32447E+13,14.5759,0.4725,25.6633,15.025,10.4459
2015/8/10,4084.365,,3.28387E+13,2.42821E+13,15.2021,0.5141,25.6609,15.0266,10.4466
2015/8/11,4066.669,,3.26778E+13,2.41889E+13,15.126,0.5103,25.6609,15.0281,10.4466
2015/8/12,4016.126,,3.22901E+13,2.39142E+13,14.9451,0.4934,25.6609,15.0266,10.4466
2015/8/13,4075.463,,3.26803E+13,2.42017E+13,15.118,0.5099,25.6609,15.0281,10.4466
2015/8/14,4073.54,,3.26228E+13,2.41577E+13,15.0789,0.5058,25.6609,15.0282,10.4466
2015/8/17,4077.872,,3.2547E+13,2.41144E+13,15.0154,0.4984,25.6335,15.0281,10.4482
2015/8/18,3825.412,,3.08524E+13,2.28703E+13,14.2016,0.4502,25.6335,15.0266,10.4482
2015/8/19,3886.136,,3.10671E+13,2.30541E+13,14.2962,0.4548,25.6335,15.025,10.4482
2015/8/20,3761.454,,3.01381E+13,2.23453E+13,13.8538,0.4197,25.6335,15.0233,10.4482
2015/8/21,3589.536,,2.89577E+13,2.14653E+13,13.2803,0.364,25.6335,15.0216,10.4482
2015/8/24,3275.534,,2.64702E+13,1.96787E+13,12.1179,0.3187,25.6229,15.0186,10.4483
2015/8/25,3042.927,,2.45117E+13,1.82203E+13,11.1423,0.2587,25.6229,15.0155,10.4483
2015/8/26,3025.692,,2.45335E+13,1.81935E+13,11.1305,0.2566,25.6229,15.0155,10.4483
2015/8/27,3205.638,,2.5945E+13,1.92179E+13,11.6934,0.3084,25.6229,15.0154,10.4483
2015/8/28,3342.286,,2.69387E+13,1.9989E+13,12.187,0.3209,25.6229,15.0117,10.4483
2015/8/31,3366.536,,2.70901E+13,2.0127E+13,12.1179,0.3192,25.6087,15.0081,10.4525
2015/9/1,3362.083,,2.7488E+13,2.03281E+13,12.2959,0.3227,25.6087,15.0057,10.4525
2015/9/2,3365.832,,2.78265E+13,2.04981E+13,12.4473,0.3257,25.6087,15.0033,10.4525
2015/9/7,3250.485,,2.66211E+13,1.96739E+13,11.9093,0.3157,25.6087,14.9993,10.4525
2015/9/8,3334.023,,2.71835E+13,2.00836E+13,12.1608,0.3211,25.6087,14.9953,10.4525
2015/9/9,3399.305,,2.76727E+13,2.04578E+13,12.3779,0.3253,25.599,14.9933,10.4564
2015/9/10,3357.561,,2.73425E+13,2.0255E+13,12.2302,0.322,25.599,14.9913,10.4564
2015/9/11,3347.188,,2.72055E+13,2.01579E+13,12.1689,0.3211,25.599,14.9905,10.4564
2015/9/14,3281.132,,2.67861E+13,1.98468E+13,11.9813,0.3162,25.599,14.9897,10.4564
2015/9/15,3152.232,,2.59963E+13,1.92424E+13,11.6278,0.3027,25.599,14.9887,10.4564
2015/9/16,3309.248,,2.70661E+13,2.00627E+13,12.1063,0.3184,25.5963,14.9876,10.4599
2015/9/17,3236.999,,2.65315E+13,1.96579E+13,11.8671,0.3139,25.5963,14.9849,10.4599
2015/9/18,3251.273,,2.65543E+13,1.96679E+13,11.8771,0.3146,25.5963,14.9821,10.4599
2015/9/21,3308.247,,2.68877E+13,1.99325E+13,12.0262,0.3176,25.5963,14.9758,10.4599
2015/9/22,3339.03,,2.71313E+13,2.01051E+13,12.1351,0.3214,25.5963,14.9695,10.4599
2015/9/23,3263.028,,2.65018E+13,1.96393E+13,11.8536,0.3134,25.5835,14.9637,10.464
2015/9/24,3284.999,,2.66415E+13,1.97508E+13,11.9142,0.316,25.5835,14.9579,10.464
2015/9/25,3231.951,,2.63586E+13,1.95347E+13,11.7877,0.3124,25.5835,14.9571,10.464
2015/9/28,3242.752,,2.6351E+13,1.9527E+13,11.7842,0.3123,25.5835,14.9562,10.464
2015/9/29,3178.854,,2.58297E+13,1.91334E+13,11.5508,0.2941,25.5835,14.9547,10.464
2015/9/30,3202.948,,2.59723E+13,1.92499E+13,11.6167,0.2991,25.5755,14.9532,10.4678
2015/10/8,3296.482,,2.66786E+13,1.97824E+13,11.9325,0.3174,25.5755,14.9505,10.4678
2015/10/9,3340.116,,2.70007E+13,2.004E+13,12.0766,0.3204,25.5755,14.9479,10.4678
2015/10/12,3447.693,,2.78025E+13,2.0657E+13,12.4365,0.3309,25.5755,14.9472,10.4678
2015/10/13,3445.043,,2.77237E+13,2.06042E+13,12.4012,0.3303,25.5755,14.9465,10.4678
2015/10/14,3406.112,,2.74681E+13,2.04748E+13,12.2869,0.3271,25.5667,14.9458,10.4707
2015/10/15,3486.815,,2.80183E+13,2.08859E+13,12.5331,0.3367,25.5667,14.9451,10.4707
2015/10/16,3534.065,,2.83815E+13,2.11721E+13,12.6909,0.3421,25.5667,14.945,10.4707
2015/10/19,3534.182,,2.83702E+13,2.11605E+13,12.6858,0.3415,25.5667,14.9448,10.4707
2015/10/20,3577.703,,2.86689E+13,2.13876E+13,12.8161,0.3481,25.5667,14.9312,10.4707
2015/10/21,3473.254,,2.81576E+13,2.09899E+13,12.5854,0.3385,25.5602,14.9175,10.4718
2015/10/22,3524.534,,2.8386E+13,2.11527E+13,12.6875,0.3419,25.5602,14.9129,10.4718
2015/10/23,3571.241,,2.86438E+13,2.13601E+13,12.7846,0.3477,25.5602,14.9084,10.4718
2015/10/26,3589.261,,2.87668E+13,2.1457E+13,12.8605,0.3499,25.5602,14.9008,10.4718
2015/10/27,3592.879,,2.87207E+13,2.14401E+13,12.8601,0.3497,25.5602,14.8932,10.4718
2015/10/28,3524.92,,2.82825E+13,2.11047E+13,12.6741,0.3402,25.5449,14.8889,10.4721
2015/10/29,3533.307,,2.83033E+13,2.11291E+13,12.7424,0.3459,25.5449,14.8846,10.4721
2015/10/30,3534.079,,2.82761E+13,2.10995E+13,12.992,0.3583,25.5449,14.8818,10.4721
2015/11/2,3475.962,,2.7825E+13,2.07509E+13,12.7901,0.348,25.5449,14.879,10.4721
2015/11/3,3465.493,,2.76905E+13,2.06582E+13,12.7283,0.3448,25.5449,14.8776,10.4721
2015/11/4,3628.538,,2.88969E+13,2.15496E+13,13.2829,0.3754,25.5389,14.8762,10.4732
2015/11/5,3705.97,,2.95553E+13,2.20323E+13,13.5855,0.4083,25.5389,14.8722,10.4732
2015/11/6,3793.374,,3.01209E+13,2.24499E+13,13.8438,0.4288,25.5389,14.8681,10.4732
2015/11/9,3840.355,,3.06455E+13,2.28216E+13,14.0845,0.4531,25.5389,14.8634,10.4732
2015/11/10,3833.238,,3.05443E+13,2.27482E+13,14.0379,0.4475,25.5389,14.8587,10.4732
2015/11/11,3833.646,,3.04839E+13,2.27052E+13,14.0102,0.4442,25.5191,14.8539,10.4803
2015/11/12,3795.324,,3.01779E+13,2.2482E+13,13.8643,0.4312,25.5191,14.8491,10.4803
2015/11/13,3746.242,,2.97924E+13,2.21903E+13,13.6872,0.4163,25.5191,14.8468,10.4803
2015/11/16,3764.126,,2.99072E+13,2.22986E+13,13.7476,0.4204,25.5191,14.8445,10.4803
2015/11/17,3758.387,,2.99315E+13,2.23122E+13,13.7588,0.421,25.5191,14.841,10.4803
2015/11/18,3715.58,,2.9684E+13,2.21343E+13,13.645,0.4135,25.4804,14.8375,10.483
2015/11/19,3774.969,,3.0027E+13,2.23944E+13,13.8004,0.4261,25.4804,14.8342,10.483
2015/11/20,3774.383,,3.00002E+13,2.23813E+13,13.7881,0.424,25.4804,14.8309,10.483
2015/11/23,3753.335,,2.98487E+13,2.22687E+13,13.7185,0.4181,25.4804,14.8298,10.483
2015/11/24,3753.889,,2.98238E+13,2.22474E+13,13.707,0.4167,25.4804,14.8287,10.483
2015/11/25,3781.607,,3.00296E+13,2.24037E+13,13.8016,0.427,25.4669,14.8284,10.484
2015/11/26,3759.429,,2.99026E+13,2.23026E+13,13.7432,0.4203,25.4669,14.8281,10.484
2015/11/27,3556.992,,2.83769E+13,2.11415E+13,13.0421,0.3594,25.4669,14.8186,10.484
2015/11/30,3566.412,,2.84736E+13,2.12014E+13,13.0865,0.3612,25.4669,14.8091,10.484
2015/12/1,3591.696,,2.85488E+13,2.12902E+13,13.1211,0.3641,25.4669,14.8071,10.484
2015/12/2,3721.955,,2.96198E+13,2.20642E+13,13.6133,0.4092,25.4645,14.8051,10.4876
2015/12/3,3749.299,,2.99909E+13,2.23123E+13,13.7839,0.4249,25.4645,14.8027,10.4876
2015/12/4,3677.592,,2.932E+13,2.18404E+13,13.4755,0.3931,25.4645,14.8004,10.4876
2015/12/7,3687.607,,2.93111E+13,2.18499E+13,13.4719,0.3925,25.4645,14.7957,10.4876
2015/12/8,3623.02,,2.87915E+13,2.14663E+13,13.2331,0.3692,25.4645,14.7909,10.4876
2015/12/9,3635.938,,2.88864E+13,2.15371E+13,13.2737,0.3725,25.4557,14.7906,10.4878
2015/12/10,3623.084,,2.87517E+13,2.14314E+13,13.2118,0.3685,25.4557,14.7903,10.4878
2015/12/11,3608.059,,2.86122E+13,2.13318E+13,13.1477,0.3642,25.4557,14.7881,10.4878
2015/12/14,3711.322,,3.02744E+13,2.21765E+13,13.6702,0.416,25.4557,14.7859,10.4878
2015/12/15,3694.389,,3.00543E+13,2.20299E+13,13.5676,0.4059,25.4557,14.782,10.4878
2015/12/16,3685.44,,3.00338E+13,2.20026E+13,13.5585,0.4045,25.4487,14.7781,10.4946
2015/12/17,3755.888,,3.05193E+13,2.23522E+13,13.7776,0.4259,25.4487,14.775,10.4946
2015/12/18,3767.913,,3.05869E+13,2.2387E+13,13.8082,0.4308,25.4487,14.7718,10.4946
2015/12/21,3865.965,,3.12164E+13,2.287E+13,14.0924,0.4598,25.4487,14.7686,10.4946
2015/12/22,3876.733,,3.12359E+13,2.28918E+13,14.1011,0.4608,25.4487,14.7653,10.4946
2015/12/23,3866.381,,3.11862E+13,2.28498E+13,14.0787,0.4568,25.4403,14.7576,10.4955
2015/12/24,3829.402,,3.09372E+13,2.26641E+13,13.9663,0.4459,25.4403,14.7499,10.4955
2015/12/25,3838.201,,3.09762E+13,2.27043E+13,13.9959,0.448,25.4403,14.7494,10.4955
2015/12/28,3727.632,,3.01756E+13,2.21063E+13,13.6341,0.4125,25.4403,14.7489,10.4955
2015/12/29,3761.875,,3.04134E+13,2.22979E+13,13.7416,0.4219,25.4403,14.7454,10.4955
2015/12/30,3765.175,,3.04882E+13,2.23083E+13,13.7806,0.4264,25.4399,14.7418,10.4967
2015/12/31,3731.005,,3.02541E+13,2.21442E+13,13.6748,0.4159,25.4399,14.731,10.4967
2016/1/4,3469.066,4056.17,2.83667E+13,2.07536E+13,12.8217,0.3444,25.4399,14.7202,10.4967
2016/1/5,3478.78,4067.53,2.84186E+13,2.08045E+13,12.8452,0.3447,25.4399,14.7196,10.4967
2016/1/6,3539.808,4138.89,2.8961E+13,2.12037E+13,13.0904,0.3587,25.4399,14.7189,10.4967
2016/1/7,3294.384,3851.93,2.71496E+13,1.99054E+13,12.2716,0.3192,25.4104,14.7162,10.499
2016/1/8,3361.563,3930.48,2.77419E+13,2.03265E+13,12.5393,0.3298,25.4104,14.7134,10.499
2016/1/11,3192.45,3732.74,2.64511E+13,1.93935E+13,11.9559,0.3105,25.4104,14.7112,10.499
2016/1/12,3215.71,3759.94,2.66177E+13,1.95175E+13,12.0312,0.3119,25.4104,14.7091,10.499
2016/1/13,3155.879,3689.98,2.61362E+13,1.91667E+13,11.8135,0.3053,25.4104,14.7063,10.499
2016/1/14,3221.571,3766.88,2.6581E+13,1.94833E+13,12.0146,0.3117,25.4012,14.7036,10.5003
2016/1/15,3118.73,3646.63,2.57106E+13,1.88487E+13,11.6212,0.2929,25.4012,14.702,10.5003
2016/1/18,3130.7289,3660.66,2.57304E+13,1.8873E+13,11.6301,0.2947,25.4012,14.7005,10.5003
2016/1/19,3223.1251,3768.7,2.64646E+13,1.9417E+13,11.962,0.3113,25.4012,14.6978,10.5003
2016/1/20,3174.3781,3711.7,2.61509E+13,1.91673E+13,11.8202,0.3059,25.4012,14.6952,10.5003
2016/1/21,3081.3454,3602.92,2.54503E+13,1.865E+13,11.5035,0.2821,25.3834,14.6907,10.5005
2016/1/22,3113.4626,3640.47,2.56968E+13,1.88656E+13,11.6149,0.2908,25.3834,14.6862,10.5005
2016/1/25,3128.886,3658.51,2.58126E+13,1.89611E+13,11.6673,0.2975,25.3834,14.6815,10.5005
2016/1/26,2940.5085,3438.24,2.42862E+13,1.78663E+13,10.9773,0.23,25.3834,14.6768,10.5005
2016/1/27,2930.3519,3426.37,2.42287E+13,1.78456E+13,10.9513,0.2273,25.3834,14.6756,10.5005
2016/1/28,2853.7562,3336.81,2.36726E+13,1.7437E+13,10.7,0.2112,25.3793,14.6744,10.5017
2016/1/29,2946.0902,3444.77,2.43522E+13,1.79345E+13,11.0072,0.2339,25.3793,14.6698,10.5017
2016/2/1,2901.0477,3392.1,2.39229E+13,1.76197E+13,10.8172,0.2163,25.3793,14.6652,10.5017
2016/2/2,2961.3337,3462.59,2.43526E+13,1.79341E+13,11.0115,0.2349,25.3793,14.664,10.5017
2016/2/3,2948.6386,3447.75,2.41969E+13,1.78185E+13,10.9411,0.2264,25.3793,14.6629,10.5017
2016/2/4,2984.7598,3489.98,2.44744E+13,1.8042E+13,11.0666,0.2408,25.3634,14.6618,10.5023
2016/2/5,2963.7894,3465.46,2.43261E+13,1.79394E+13,10.9995,0.2335,25.3634,14.6606,10.5023
2016/2/15,2946.7066,3445.49,2.41414E+13,1.78192E+13,10.9129,0.222,25.3634,14.659,10.5023
2016/2/16,3037.0353,3551.11,2.48544E+13,1.83394E+13,11.2351,0.2625,25.3634,14.6574,10.5023
2016/2/17,3063.3199,3581.84,2.50725E+13,1.85146E+13,11.3337,0.2723,25.3634,14.6564,10.5023
2016/2/18,3053.6985,3570.59,2.49919E+13,1.84532E+13,11.2973,0.2707,25.3491,14.6554,10.5046
2016/2/19,3051.585,3568.12,2.4936E+13,1.8413E+13,11.272,0.2671,25.3491,14.6524,10.5046
2016/2/22,3118.8675,3646.79,2.55215E+13,1.88354E+13,11.538,0.2879,25.3491,14.6493,10.5046
2016/2/23,3089.3632,3612.29,2.52784E+13,1.86622E+13,11.4281,0.2798,25.3491,14.6473,10.5046
2016/2/24,3109.5454,3635.89,2.5441E+13,1.88117E+13,11.5016,0.2858,25.3491,14.6453,10.5046
2016/2/25,2918.7501,3412.8,2.3985E+13,1.77495E+13,10.8434,0.2168,25.3223,14.6439,10.5091
2016/2/26,2948.0306,3447.96,2.42606E+13,1.7959E+13,10.968,0.2307,25.3223,14.6424,10.5091
2016/2/29,2877.4666,3365.43,2.37939E+13,1.76268E+13,10.7533,0.2121,25.3223,14.6397,10.5091
2016/3/1,2930.6937,3427.69,2.41824E+13,1.79046E+13,10.9251,0.2241,25.3223,14.6369,10.5091
2016/3/2,3051.3327,3568.78,2.51204E+13,1.85996E+13,11.3491,0.2743,25.3223,14.6294,10.5091
2016/3/3,3058.4219,3577.08,2.51892E+13,1.86627E+13,11.3802,0.2772,25.2829,14.6219,10.5125
2016/3/4,3093.8895,3618.56,2.56222E+13,1.89837E+13,11.5758,0.2929,25.2829,14.6174,10.5125
2016/3/7,3104.8397,3631.36,2.56679E+13,1.90183E+13,11.5958,0.2955,25.2829,14.6128,10.5125
2016/3/8,3107.6727,3634.68,2.56836E+13,1.90344E+13,11.6036,0.2961,25.2829,14.6105,10.5125
2016/3/9,3071.907,3592.85,2.54553E+13,1.88688E+13,11.5005,0.2866,25.2829,14.6082,10.5125
2016/3/10,3013.1457,3524.12,2.49728E+13,1.85015E+13,11.2805,0.2676,25.1937,14.6033,10.5159
2016/3/11,3018.2844,3530.13,2.50567E+13,1.85546E+13,11.312,0.2724,25.1937,14.5984,10.5159
2016/3/14,3065.6904,3585.58,2.53865E+13,1.87853E+13,11.4579,0.2836,25.1937,14.594,10.5159
2016/3/15,3074.7796,3596.21,2.54578E+13,1.88417E+13,11.4899,0.2865,25.1937,14.5895,10.5159
2016/3/16,3090.0328,3614.05,2.56204E+13,1.89703E+13,11.5716,0.2939,25.1937,14.5853,10.5159
2016/3/17,3124.2039,3654.01,2.58192E+13,1.91064E+13,11.6529,0.3059,25.192,14.581,10.5169
2016/3/18,3171.963,3709.87,2.61353E+13,1.93327E+13,11.7317,0.3121,25.192,14.5792,10.5169
2016/3/21,3249.4372,3800.48,2.66426E+13,1.96975E+13,11.9501,0.3203,25.192,14.5774,10.5169
2016/3/22,3225.7903,3772.83,2.64368E+13,1.95539E+13,11.8568,0.3168,25.192,14.5766,10.5169
2016/3/23,3236.0924,3784.88,2.65039E+13,1.96467E+13,11.899,0.3189,25.192,14.5759,10.5169
2016/3/24,3181.8507,3721.44,2.60709E+13,1.93291E+13,11.7752,0.3139,25.1742,14.5608,10.5182
2016/3/25,3197.8169,3740.11,2.61916E+13,1.94285E+13,11.8752,0.3179,25.1742,14.5457,10.5182
2016/3/28,3169.7283,3707.26,2.60032E+13,1.92973E+13,11.7802,0.3141,25.1742,14.541,10.5182
2016/3/29,3135.4098,3667.12,2.57448E+13,1.91006E+13,11.6585,0.3053,25.1742,14.5363,10.5182
2016/3/30,3216.2753,3761.7,2.63879E+13,1.95762E+13,11.8755,0.3187,25.1742,14.535,10.5182
2016/3/31,3218.0879,3763.82,2.63805E+13,1.95837E+13,11.925,0.3212,25.1715,14.5336,10.5294
2016/4/1,3221.8948,3768.35,2.64405E+13,1.96297E+13,11.9503,0.3226,25.1715,14.5318,10.5294
2016/4/5,3264.4858,3818.16,2.67268E+13,1.98431E+13,12.0767,0.327,25.1715,14.5299,10.5294
2016/4/6,3257.5276,3810.02,2.66552E+13,1.97996E+13,12.0436,0.3257,25.1715,14.5287,10.5294
2016/4/7,3209.2902,3753.62,2.62835E+13,1.95231E+13,11.8702,0.3174,25.1715,14.5276,10.5294
2016/4/8,3185.7258,3726.06,2.60908E+13,1.93815E+13,11.7833,0.3139,25.1617,14.5273,10.5309
2016/4/11,3230.0957,3777.96,2.64438E+13,1.9643E+13,11.9539,0.3231,25.1617,14.5271,10.5309
2016/4/12,3218.4497,3764.52,2.63709E+13,1.95906E+13,11.9296,0.3215,25.1617,14.5237,10.5309
2016/4/13,3261.3831,3814.74,2.68105E+13,1.98663E+13,12.1273,0.3311,25.1617,14.5204,10.5309
2016/4/14,3275.8321,3831.64,2.68903E+13,1.99232E+13,12.1653,0.3328,25.1617,14.5185,10.5309
2016/4/15,3272.2053,3827.5,2.68334E+13,1.98855E+13,12.1388,0.3316,25.1601,14.5166,10.5377
2016/4/18,3228.4531,3776.37,2.64875E+13,1.96273E+13,11.9929,0.3247,25.1601,14.5134,10.5377
2016/4/19,3238.3029,3787.93,2.65466E+13,1.96735E+13,12.0077,0.3254,25.1601,14.5101,10.5377
2016/4/20,3181.0264,3720.93,2.61324E+13,1.93732E+13,11.8319,0.3156,25.1601,14.5088,10.5377
2016/4/21,3160.6033,3697.04,2.59836E+13,1.92594E+13,11.758,0.3121,25.1601,14.5074,10.5377
2016/4/22,3174.9012,3714.03,2.60559E+13,1.93152E+13,11.793,0.3142,25.1556,14.5034,10.5428
2016/4/25,3162.0331,3699.01,2.59563E+13,1.92401E+13,11.7647,0.3122,25.1556,14.4993,10.5428
2016/4/26,3179.1605,3719.11,2.6064E+13,1.93488E+13,11.8589,0.3173,25.1556,14.4922,10.5428
2016/4/27,3165.9156,3703.97,2.59584E+13,1.92725E+13,11.7937,0.3146,25.1556,14.4851,10.5428
2016/4/28,3160.5809,3698.28,2.5934E+13,1.92569E+13,11.8048,0.3148,25.1556,14.4828,10.5428
2016/4/29,3156.7451,3694.46,2.58698E+13,1.92079E+13,11.9342,0.3233,25.1333,14.4806,10.5431
2016/5/3,3213.5397,3761.07,2.62685E+13,1.95147E+13,12.1274,0.3336,25.1333,14.4758,10.5431
2016/5/4,3209.4614,3756.43,2.62211E+13,1.94789E+13,12.1055,0.3309,25.1333,14.4709,10.5431
2016/5/5,3213.9199,3761.64,2.62586E+13,1.95E+13,12.1228,0.333,25.1333,14.4673,10.5431
2016/5/6,3130.3544,3666.22,2.56408E+13,1.90317E+13,11.8376,0.3165,25.1333,14.4636,10.5431
2016/5/9,3065.6154,3590.4,2.51085E+13,1.86289E+13,11.5918,0.2926,25.1194,14.4616,10.5591
2016/5/10,3069.1124,3594.5,2.51431E+13,1.86463E+13,11.6078,0.2944,25.1194,14.4597,10.5591
2016/5/11,3082.8086,3610.6,2.52626E+13,1.87387E+13,11.6661,0.3032,25.1194,14.4588,10.5591
2016/5/12,3090.1372,3619.21,2.52947E+13,1.87622E+13,11.6809,0.3042,25.1194,14.4578,10.5591
2016/5/13,3074.9351,3601.41,2.52016E+13,1.86917E+13,11.6379,0.3003,25.1194,14.4547,10.5591
2016/5/16,3095.3085,3625.42,2.53375E+13,1.88344E+13,11.7006,0.3069,25.0623,14.4516,10.568
2016/5/17,3086.0249,3615.72,2.52969E+13,1.87997E+13,11.6788,0.3042,25.0623,14.4493,10.568
2016/5/18,3068.0358,3595.43,2.51609E+13,1.86983E+13,11.6149,0.2952,25.0623,14.4469,10.568
2016/5/19,3062.5002,3589.21,2.511E+13,1.86565E+13,11.5963,0.2929,25.0623,14.4379,10.568
2016/5/20,3078.2183,3607.65,2.5225E+13,1.87478E+13,11.6494,0.302,25.0623,14.4289,10.568
2016/5/23,3087.2225,3619.16,2.53063E+13,1.88085E+13,11.6869,0.3063,25.0556,14.4277,10.5693
2016/5/24,3063.5556,3591.49,2.51595E+13,1.86973E+13,11.6192,0.2973,25.0556,14.4265,10.5693
2016/5/25,3059.2259,3586.7,2.51208E+13,1.86876E+13,11.6013,0.2928,25.0556,14.425,10.5693
2016/5/26,3064.2111,3592.55,2.51737E+13,1.87258E+13,11.6274,0.2997,25.0556,14.4234,10.5693
2016/5/27,3062.4993,3590.55,2.51612E+13,1.87177E+13,11.6216,0.2985,25.0556,14.4223,10.5693
2016/5/30,3066.7095,3595.66,2.5225E+13,1.87613E+13,11.6495,0.3032,25.0475,14.4212,10.5699
2016/5/31,3169.5598,3717.2,2.59906E+13,1.93363E+13,12.0031,0.3307,25.0475,14.4167,10.5699
2016/6/1,3160.547,3706.66,2.59132E+13,1.92784E+13,11.9673,0.3299,25.0475,14.4123,10.5699
2016/6/2,3167.0997,3714.46,2.59537E+13,1.93121E+13,11.986,0.3305,25.0475,14.4101,10.5699
2016/6/3,3189.3255,3740.9,2.61076E+13,1.94389E+13,12.0567,0.3337,25.0475,14.4079,10.5699
2016/6/6,3178.7883,3732.14,2.60734E+13,1.93792E+13,12.0396,0.3332,24.9972,14.3966,10.5817
2016/6/7,3177.0536,3730.55,2.60737E+13,1.93766E+13,12.0397,0.3335,24.9972,14.3853,10.5817
2016/6/8,3163.9864,3717.44,2.59816E+13,1.93162E+13,11.997,0.3308,24.9972,14.3833,10.5817
2016/6/13,3066.3413,3602.83,2.55118E+13,1.87261E+13,11.7372,0.3126,24.9972,14.3813,10.5817
2016/6/14,3075.9834,3614.29,2.55962E+13,1.87847E+13,11.7752,0.3151,24.9972,14.3796,10.5817
2016/6/15,3116.3682,3662.01,2.58427E+13,1.89812E+13,11.8885,0.3241,24.9735,14.3779,10.5822
2016/6/16,3094.6748,3638.97,2.56699E+13,1.88538E+13,11.8091,0.3181,24.9735,14.3746,10.5822
2016/6/17,3110.3572,3659.22,2.57791E+13,1.89341E+13,11.8593,0.3217,24.9735,14.3712,10.5822
2016/6/20,3112.6744,3662.34,2.58155E+13,1.89527E+13,11.876,0.3238,24.9735,14.367,10.5822
2016/6/21,3106.3175,3654.86,2.57854E+13,1.89264E+13,11.8622,0.3218,24.9735,14.3629,10.5822
2016/6/22,3133.9611,3688,2.60023E+13,1.90786E+13,11.962,0.3305,24.9434,14.3625,10.6225
2016/6/23,3117.3168,3671.44,2.59059E+13,1.9002E+13,11.9176,0.3267,24.9434,14.3621,10.6225
2016/6/24,3077.1554,3629.04,2.55537E+13,1.8749E+13,11.7556,0.3134,24.9434,14.3618,10.6225
2016/6/27,3120.5443,3680.51,2.5857E+13,1.9026E+13,11.8951,0.3254,24.9434,14.3615,10.6225
2016/6/28,3136.4013,3700.45,2.59812E+13,1.91033E+13,11.9523,0.33,24.9434,14.357,10.6225
2016/6/29,3151.3898,3718.29,2.61084E+13,1.92042E+13,12.0108,0.335,24.9274,14.3525,10.623
2016/6/30,3153.921,3722.89,2.60791E+13,1.92639E+13,11.9973,0.3338,24.9274,14.3524,10.623
2016/7/1,3154.2003,3724.72,2.60998E+13,1.92873E+13,12.0068,0.3344,24.9274,14.3523,10.623
2016/7/4,3204.6962,3784.63,2.65325E+13,1.96121E+13,12.1934,0.3468,24.9274,14.3492,10.623
2016/7/5,3207.3827,3789.89,2.65965E+13,1.96635E+13,12.2228,0.3474,24.9274,14.3461,10.623
2016/7/6,3216.8035,3802.36,2.66525E+13,1.97146E+13,12.2486,0.3483,24.9243,14.3432,10.6502
2016/7/7,3209.9542,3801.65,2.66075E+13,1.96693E+13,12.2279,0.3475,24.9243,14.3403,10.6502
2016/7/8,3192.2804,3787.05,2.63556E+13,1.9471E+13,12.1121,0.3408,24.9243,14.3393,10.6502
2016/7/11,3203.3298,3801.35,2.6452E+13,1.95416E+13,12.1564,0.3447,24.9243,14.3383,10.6502
2016/7/12,3273.1823,3884.74,2.70328E+13,1.99519E+13,12.4234,0.354,24.9243,14.3357,10.6502
2016/7/13,3282.8681,3904.27,2.71426E+13,2.00165E+13,12.4738,0.3561,24.9064,14.333,10.6574
2016/7/14,3276.7637,3897.19,2.70464E+13,1.99594E+13,12.4296,0.3541,24.9064,14.3298,10.6574
2016/7/15,3276.2775,3899.08,2.70832E+13,1.99781E+13,12.4465,0.3547,24.9064,14.3266,10.6574
2016/7/18,3262.0222,3882.27,2.70191E+13,1.99257E+13,12.4171,0.3532,24.9064,14.3266,10.6574
