净值日期,累计净值
2022-01-04,1.2704
2022-01-05,1.2705
2022-01-06,1.2704
2022-01-07,1.2705
2022-01-10,1.2713
2022-01-11,1.2715
2022-01-12,1.272
2022-01-13,1.2721
2022-01-14,1.2722
2022-01-17,1.2729
2022-01-18,1.2734
2022-01-19,1.2745
2022-01-20,1.2748
2022-01-21,1.2752
2022-01-24,1.2762
2022-01-25,1.2764
2022-01-26,1.2762
2022-01-27,1.2761
2022-01-28,1.2766
2022-02-07,1.2776
2022-02-08,1.2777
2022-02-09,1.2778
2022-02-10,1.278
2022-02-11,1.277
2022-02-14,1.2769
2022-02-15,1.2768
2022-02-16,1.277
2022-02-17,1.2774
2022-02-18,1.2775
2022-02-21,1.2775
2022-02-22,1.277
2022-02-23,1.2772
2022-02-24,1.2773
2022-02-25,1.2773
2022-02-28,1.2777
2022-03-01,1.2777
2022-03-02,1.2776
2022-03-03,1.2773
2022-03-04,1.2769
2022-03-07,1.277
2022-03-08,1.277
2022-03-09,1.2765
2022-03-10,1.2761
2022-03-11,1.2758
2022-03-14,1.277
2022-03-15,1.2765
2022-03-16,1.2763
2022-03-17,1.2763
2022-03-18,1.2765
2022-03-21,1.2768
2022-03-22,1.2767
2022-03-23,1.2768
2022-03-24,1.2768
2022-03-25,1.277
2022-03-28,1.2774
2022-03-29,1.2777
2022-03-30,1.278
2022-03-31,1.2784
2022-04-01,1.2788
2022-04-06,1.2797
2022-04-07,1.2802
2022-04-08,1.2808
2022-04-11,1.2809
2022-04-12,1.2812
2022-04-13,1.2816
2022-04-14,1.2824
2022-04-15,1.2827
2022-04-18,1.2825
2022-04-19,1.2827
2022-04-20,1.2825
2022-04-21,1.283
2022-04-22,1.2833
2022-04-25,1.2843
2022-04-26,1.2847
2022-04-27,1.2848
2022-04-28,1.2848
2022-04-29,1.285
2022-05-05,1.2858
2022-05-06,1.2862
2022-05-09,1.2873
2022-05-10,1.2882
2022-05-11,1.2885
2022-05-12,1.289
2022-05-13,1.2895
2022-05-16,1.2897
2022-05-17,1.2905
2022-05-18,1.2912
2022-05-19,1.2914
2022-05-20,1.2913
2022-05-23,1.2919
2022-05-24,1.2922
2022-05-25,1.2924
2022-05-26,1.2939
2022-05-27,1.2943
2022-05-30,1.294
2022-05-31,1.2933
2022-06-01,1.2931
2022-06-02,1.2927
2022-06-06,1.2923
2022-06-07,1.2921
2022-06-08,1.2922
2022-06-09,1.2927
2022-06-10,1.2929
2022-06-13,1.293
2022-06-14,1.2931
2022-06-15,1.2931
2022-06-16,1.2934
2022-06-17,1.2939
2022-06-20,1.294
2022-06-21,1.294
2022-06-22,1.2943
2022-06-23,1.2946
2022-06-24,1.2946
2022-06-27,1.2942
2022-06-28,1.2942
2022-06-29,1.2942
2022-06-30,1.2945
2022-07-01,1.2947
2022-07-04,1.2945
2022-07-05,1.2944
2022-07-06,1.2947
2022-07-07,1.295
2022-07-08,1.2953
2022-07-11,1.2959
2022-07-12,1.2965
2022-07-13,1.297
2022-07-14,1.2977
2022-07-15,1.2981
2022-07-18,1.2988
2022-07-19,1.299
2022-07-20,1.2996
2022-07-21,1.3003
2022-07-22,1.3003
2022-07-25,1.3008
2022-07-26,1.3015
2022-07-27,1.3019
2022-07-28,1.3016
2022-07-29,1.3026
2022-08-01,1.3037
2022-08-02,1.3043
2022-08-03,1.3047
2022-08-04,1.3053
2022-08-05,1.3052
2022-08-08,1.3051
2022-08-09,1.3045
2022-08-10,1.3046
2022-08-11,1.3043
2022-08-12,1.3044
2022-08-15,1.3061
2022-08-16,1.3069
2022-08-17,1.3068
2022-08-18,1.3072
2022-08-19,1.3074
2022-08-22,1.3075
2022-08-23,1.3072
2022-08-24,1.307
2022-08-25,1.3064
2022-08-26,1.3059
2022-08-29,1.3063
2022-08-30,1.3066
2022-08-31,1.3067
2022-09-01,1.307
2022-09-02,1.3074
2022-09-05,1.3079
2022-09-06,1.3082
2022-09-07,1.3084
2022-09-08,1.3083
2022-09-09,1.3083
2022-09-13,1.3085
2022-09-14,1.3084
2022-09-15,1.3086
2022-09-16,1.3085
2022-09-19,1.3087
2022-09-20,1.309
2022-09-21,1.3096
2022-09-22,1.3098
2022-09-23,1.3095
2022-09-26,1.3085
2022-09-27,1.3083
2022-09-28,1.3079
2022-09-29,1.3078
2022-09-30,1.3077
2022-10-10,1.3087
2022-10-11,1.3089
2022-10-12,1.309
2022-10-13,1.3092
2022-10-14,1.3095
2022-10-17,1.3098
2022-10-18,1.31
2022-10-19,1.3101
2022-10-20,1.31
2022-10-21,1.31
2022-10-24,1.3103
2022-10-25,1.3101
2022-10-26,1.3103
2022-10-27,1.3106
2022-10-28,1.311
2022-10-31,1.3116
2022-11-01,1.3113
2022-11-02,1.3111
2022-11-03,1.3113
2022-11-04,1.3107
2022-11-07,1.3108
2022-11-08,1.3106
2022-11-09,1.3103
2022-11-10,1.3098
2022-11-11,1.3084
2022-11-14,1.304
2022-11-15,1.3033
2022-11-16,1.3016
2022-11-17,1.3013
2022-11-18,1.3013
2022-11-21,1.302
2022-11-22,1.3018
2022-11-23,1.3024
2022-11-24,1.3034
2022-11-25,1.303
2022-11-28,1.3024
2022-11-29,1.3008
2022-11-30,1.3002
2022-12-01,1.2998
2022-12-02,1.2998
2022-12-05,1.2996
2022-12-06,1.2985
2022-12-07,1.2975
2022-12-08,1.2969
2022-12-09,1.2964
2022-12-12,1.2957
2022-12-13,1.2939
2022-12-14,1.2944
2022-12-15,1.295
2022-12-16,1.2949
2022-12-19,1.2955
2022-12-20,1.2957
2022-12-21,1.2958
2022-12-22,1.2962
2022-12-23,1.2969
2022-12-26,1.2974
2022-12-27,1.2974
2022-12-28,1.2974
2022-12-29,1.2977
2022-12-30,1.2983
2022-12-31,1.2984
2023-01-03,1.2991
2023-01-04,1.3001
2023-01-05,1.3008
2023-01-06,1.3004
2023-01-09,1.3003
2023-01-10,1.2996
2023-01-11,1.2993
2023-01-12,1.2994
2023-01-13,1.2993
2023-01-16,1.299
2023-01-17,1.2991
2023-01-18,1.2993
2023-01-19,1.2996
2023-01-20,1.2998
2023-01-30,1.3006
2023-01-31,1.3009
2023-02-01,1.3011
2023-02-02,1.3015
2023-02-03,1.3023
2023-02-06,1.3029
2023-02-07,1.3032
2023-02-08,1.3038
2023-02-09,1.3044
2023-02-10,1.3048
2023-02-13,1.3052
2023-02-14,1.3054
2023-02-15,1.3059
2023-02-16,1.3067
2023-02-17,1.3071
2023-02-20,1.3064
2023-02-21,1.3059
2023-02-22,1.3063
2023-02-23,1.3065
2023-02-24,1.3067
2023-02-27,1.3067
2023-02-28,1.3068
2023-03-01,1.307
2023-03-02,1.3072
2023-03-03,1.3072
2023-03-06,1.3081
2023-03-07,1.3089
2023-03-08,1.3096
2023-03-09,1.3101
2023-03-10,1.3106
2023-03-13,1.3109
2023-03-14,1.3112
2023-03-15,1.3113
2023-03-16,1.3116
2023-03-17,1.3122
2023-03-20,1.3135
2023-03-21,1.3133
2023-03-22,1.3133
2023-03-23,1.3135
2023-03-24,1.3129
2023-03-27,1.3136
2023-03-28,1.3138
2023-03-29,1.3139
2023-03-30,1.314
2023-03-31,1.3146
2023-04-03,1.3147
2023-04-04,1.3148
2023-04-06,1.3149
2023-04-07,1.3154
2023-04-10,1.3159
2023-04-11,1.3167
2023-04-12,1.3174
2023-04-13,1.3174
2023-04-14,1.3176
2023-04-17,1.3175
2023-04-18,1.3179
2023-04-19,1.3184
2023-04-20,1.3187
2023-04-21,1.3189
2023-04-24,1.3194
2023-04-25,1.3197
2023-04-26,1.3202
2023-04-27,1.3211
2023-04-28,1.3214
2023-05-04,1.3226
2023-05-05,1.3238
2023-05-08,1.3237
2023-05-09,1.3242
2023-05-10,1.3249
2023-05-11,1.3258
2023-05-12,1.3256
2023-05-15,1.3256
2023-05-16,1.3256
2023-05-17,1.3256
2023-05-18,1.3255
2023-05-19,1.3259
2023-05-22,1.3269
2023-05-23,1.3277
2023-05-24,1.3276
2023-05-25,1.3272
2023-05-26,1.3271
2023-05-29,1.3275
2023-05-30,1.3277
2023-05-31,1.3279
2023-06-01,1.3284
2023-06-02,1.3278
2023-06-05,1.3283
2023-06-06,1.329
2023-06-07,1.3299
2023-06-08,1.3299
2023-06-09,1.3308
2023-06-12,1.3313
2023-06-13,1.3325
2023-06-14,1.3329
2023-06-15,1.3323
2023-06-16,1.3312
2023-06-19,1.3302
2023-06-20,1.3303
2023-06-21,1.3311
2023-06-26,1.3318
2023-06-27,1.3313
2023-06-28,1.3315
2023-06-29,1.3319
2023-06-30,1.3334
2023-07-03,1.3335
2023-07-04,1.3336
2023-07-05,1.3343
2023-07-06,1.3347
2023-07-07,1.3353
2023-07-10,1.3357
2023-07-11,1.3363
2023-07-12,1.3364
2023-07-13,1.3362
2023-07-14,1.3362
2023-07-17,1.337
2023-07-18,1.3377
2023-07-19,1.3379
2023-07-20,1.3381
2023-07-21,1.3387
2023-07-24,1.3392
2023-07-25,1.337
2023-07-26,1.337
2023-07-27,1.3377
2023-07-28,1.3372
2023-07-31,1.3366
2023-08-01,1.3369
2023-08-02,1.3373
2023-08-03,1.3379
2023-08-04,1.3382
2023-08-07,1.3386
2023-08-08,1.339
2023-08-09,1.3394
2023-08-10,1.3395
2023-08-11,1.34
2023-08-14,1.341
2023-08-15,1.3423
2023-08-16,1.3428
2023-08-17,1.3428
2023-08-18,1.3429
2023-08-21,1.3437
2023-08-22,1.3438
2023-08-23,1.3437
2023-08-24,1.3437
2023-08-25,1.3432
2023-08-28,1.3428
2023-08-29,1.3422
2023-08-30,1.3426
2023-08-31,1.343
2023-09-01,1.3423
2023-09-04,1.3412
2023-09-05,1.3413
2023-09-06,1.3402
2023-09-07,1.339
2023-09-08,1.3379
2023-09-11,1.3371
2023-09-12,1.3377
2023-09-13,1.3388
2023-09-14,1.3397
2023-09-15,1.3397
2023-09-18,1.3394
2023-09-19,1.3394
2023-09-20,1.3396
2023-09-21,1.3403
2023-09-22,1.3401
2023-09-25,1.3403
2023-09-26,1.3399
2023-09-27,1.3398
2023-09-28,1.3406
2023-10-09,1.3418
2023-10-10,1.3416
2023-10-11,1.3412
2023-10-12,1.3411
2023-10-13,1.3413
2023-10-16,1.3416
2023-10-17,1.3414
2023-10-18,1.3413
2023-10-19,1.3402
2023-10-20,1.34
2023-10-23,1.3405
2023-10-24,1.3401
2023-10-25,1.3404
2023-10-26,1.3409
2023-10-27,1.3411
2023-10-30,1.3416
2023-10-31,1.3421
2023-11-01,1.3423
2023-11-02,1.3431
2023-11-03,1.3435
2023-11-06,1.344
2023-11-07,1.3441
2023-11-08,1.3443
2023-11-09,1.3448
2023-11-10,1.3452
2023-11-13,1.346
2023-11-14,1.3462
2023-11-15,1.3467
2023-11-16,1.3474
